id,confA,confB,confC,confD,signDesk,poster,wc1,wc2,wc3,room1,room2,room3,room4,room5,room6,exhibition,mainMeeting,serviceRoom,restaurant,relaxRoom,escalator,importExport,secondAisle,firstAisle,idstaytimesum
12403,0,0,0,0,284,14,56,283,51,0,0,388,0,0,0,1996,10471,0,258,0,82,0,146,837,14866
12404,0,0,0,0,328,0,0,0,60,0,0,0,0,0,0,0,11622,0,0,716,127,0,202,793,13848
12405,0,0,0,0,203,0,0,299,0,0,0,0,0,0,0,1105,6277,8,0,0,0,0,0,480,8372
12406,0,0,0,0,521,0,0,160,0,0,0,0,0,0,0,468,12089,7,0,0,136,0,107,852,14340
12407,0,8192,0,0,295,421,207,254,181,586,0,470,0,0,0,2741,12398,0,533,3996,217,0,359,2562,33412
12408,0,7685,0,0,334,507,0,1060,373,333,0,0,0,0,0,3119,12114,21,808,3744,401,0,592,2308,33399
12413,0,0,0,0,165,0,0,267,0,0,0,696,0,0,0,0,11810,0,140,0,127,4268,125,563,18161
12414,0,0,8247,0,255,484,68,0,0,331,0,0,0,0,0,594,0,0,0,1730,254,0,266,1390,13619
12420,3038,2983,0,0,249,911,422,848,126,363,0,0,0,0,0,2821,12268,14,823,4844,184,0,263,2451,32608
12426,0,0,0,0,0,55,0,0,0,0,0,0,0,0,10872,0,0,0,0,0,97,0,116,12415,23555
12429,0,0,0,0,352,0,0,133,160,0,0,0,0,0,0,392,3369,14,0,0,78,0,152,1391,6041
12432,0,0,0,0,421,833,0,357,189,0,0,0,0,0,0,2957,3539,0,749,0,84,0,171,1475,10775
12434,0,0,0,0,324,0,0,546,0,0,0,223,0,0,0,1563,11158,7,280,0,107,0,137,1092,15437
12436,0,0,0,0,280,69,322,259,73,631,0,566,0,0,0,10085,10492,0,604,3294,208,0,432,3498,30813
12439,0,0,0,0,189,0,0,597,0,0,0,0,0,0,0,540,11023,0,425,0,111,0,118,1203,14206
12443,0,0,0,0,272,28,0,172,0,0,0,0,0,0,0,834,10436,8,19,0,113,0,136,1282,13300
12444,0,0,0,0,320,36,61,0,146,0,0,0,0,0,0,662,11986,0,0,0,251,0,153,1863,15478
12445,0,0,0,0,362,0,0,349,0,0,0,0,0,0,0,0,10216,7,51,0,284,0,985,812,13066
12447,0,0,5457,0,404,1528,359,262,351,752,0,368,0,0,0,0,11477,33,1257,6643,378,0,591,2074,31934
12449,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,3045,0,0,0,7,0,0,604,3954
12457,0,0,9758,0,219,269,606,739,0,485,0,0,0,0,0,1957,12052,0,527,277,280,0,293,5041,32503
12458,6519,3488,0,0,287,577,0,517,0,0,0,0,0,0,0,186,0,0,0,0,105,0,96,974,12749
12463,0,0,0,0,400,6,143,559,0,0,0,0,0,0,0,1336,12105,17,0,0,0,4426,0,1410,20402
12469,3755,6556,0,0,157,177,0,647,0,842,0,0,0,0,0,0,0,7,0,0,0,0,0,1441,13582
12470,0,0,0,0,373,0,387,0,532,467,0,0,0,19663,0,0,0,0,1222,0,95,0,197,1598,24534
12472,0,0,6271,0,394,69,278,376,169,349,0,0,0,0,0,2462,12350,14,1171,3739,690,0,1976,2917,33225
12473,0,0,6704,2841,333,980,67,298,239,0,0,0,0,0,0,454,12402,8,627,4163,309,0,414,2822,32661
12474,0,8411,0,0,341,792,408,0,585,534,0,0,0,0,0,2998,11806,0,1177,3244,354,0,772,2069,33491
12478,6696,3091,0,0,188,1051,288,0,333,523,0,0,0,0,0,0,0,0,0,0,82,0,141,565,12958
12480,0,0,0,5689,182,449,615,1360,393,406,0,577,0,0,0,3321,10487,35,1119,4889,424,0,459,3166,33571
12486,0,0,0,0,452,0,0,444,0,0,0,0,0,0,0,462,11929,0,0,0,0,5081,0,1953,20321
12488,0,0,7610,2976,269,80,101,0,0,0,0,122,0,0,0,222,0,7,0,897,135,0,165,768,13352
12490,0,0,0,0,473,9,102,73,0,0,0,111,0,0,0,1358,0,0,0,0,81,0,887,1006,4100
12492,0,0,0,5584,311,1271,541,125,582,471,0,654,0,0,0,0,10827,8,1099,6620,401,0,550,2188,31232
12493,0,0,0,2409,215,56,173,444,102,0,0,0,0,0,0,2981,9739,21,4448,4813,189,0,1733,2556,29879
12496,0,0,0,0,238,0,0,214,0,0,0,479,0,0,0,128,9061,18,190,292,243,0,244,1185,12292
12504,0,0,0,0,330,0,0,117,0,0,0,0,0,0,0,1444,10729,0,768,0,128,0,132,860,14508
12508,0,0,0,0,360,7,0,0,0,0,0,0,0,0,0,3525,0,95,0,0,7,0,0,910,4904
12509,0,7462,0,0,344,129,493,168,233,643,0,0,0,0,0,1784,12064,18,1104,4042,206,0,474,3177,32341
12513,0,0,0,0,459,0,0,116,0,0,0,444,0,0,0,0,11638,14,157,189,275,0,271,1769,15332
12517,3256,0,6928,0,411,154,355,301,126,355,0,0,0,0,0,0,11949,14,952,4050,562,0,785,2672,32870
12523,0,7916,0,0,413,418,397,280,464,283,0,471,0,0,0,1118,11645,0,884,6648,203,0,488,1760,33388
12524,0,0,0,0,313,59,72,0,0,0,0,455,0,0,0,659,10688,0,0,0,0,0,0,1152,13398
12527,0,0,0,0,131,0,0,254,272,0,0,0,0,0,0,0,11234,53,443,880,324,0,483,1258,15332
12528,0,0,0,0,344,0,0,154,0,0,0,727,0,0,0,3186,10035,8,365,0,145,0,143,844,15951
12530,0,0,0,0,332,747,0,57,0,0,0,0,0,0,0,2392,0,14,0,0,0,5935,0,1984,11461
12532,0,0,9717,0,291,73,0,309,0,0,0,0,0,0,0,2358,0,68,0,0,17,0,0,1320,14153
12534,0,0,0,0,432,0,35,0,54,0,0,573,0,0,0,1275,9772,16,0,269,199,0,1915,1052,15592
12536,0,8108,0,0,423,98,0,195,466,457,0,832,0,0,0,4517,7158,14,1457,5856,199,0,534,2800,33114
12543,0,3877,0,0,325,527,114,170,471,451,0,0,0,0,0,2538,12276,0,573,6382,465,0,1694,1809,31672
12548,0,0,0,0,336,0,0,193,0,0,0,0,0,0,0,428,10320,13,433,0,160,0,143,815,12841
12551,0,0,7462,0,177,33,60,0,369,318,0,872,0,0,0,497,11838,0,1620,6558,220,0,477,2350,32851
12554,0,0,0,0,237,0,417,0,679,0,0,0,0,0,0,2803,6033,14,505,3326,206,0,391,922,15533
12555,0,0,0,0,0,33,0,118,0,0,640,0,0,0,0,0,12458,0,0,0,0,0,0,837,14086
12557,0,3611,0,0,182,2769,289,0,213,256,0,0,0,0,0,2181,2344,21,482,8299,379,0,700,1291,23017
12563,0,0,0,0,372,0,0,164,103,0,0,311,0,0,0,101,11624,0,0,330,200,0,264,1516,14985
12564,6271,0,3111,0,204,111,0,1137,911,769,0,0,0,0,0,890,12552,141,698,4029,256,0,374,1853,33307
12568,0,0,0,0,295,0,115,49,0,0,0,0,0,0,0,1001,12056,0,0,0,0,0,0,1029,14545
12570,0,0,0,0,225,0,331,0,1334,435,0,0,0,19355,0,777,0,0,1000,0,176,0,360,456,24449
12573,0,0,0,0,7,0,529,0,0,0,0,0,0,0,2438,0,0,0,0,0,241,0,321,33172,36708
12574,0,0,0,0,0,31,116,230,0,0,179,0,0,0,0,0,6955,0,693,0,82,0,109,1313,9708
12576,0,0,0,0,292,38,0,90,0,0,0,829,0,0,0,383,8650,0,0,0,0,0,0,1024,11306
12577,0,0,0,5502,380,514,357,154,44,853,0,204,0,0,0,4883,10695,17,1239,2777,581,0,541,2064,30805
12581,0,0,0,0,253,21,88,40,103,0,0,528,0,0,0,137,10430,7,678,0,231,0,316,2131,14963
12582,0,0,0,9877,280,463,112,211,366,322,0,0,0,0,0,539,12207,10,1389,3468,358,0,1422,2547,33571
12583,0,0,0,7870,208,402,346,621,397,559,0,640,0,0,0,2738,11560,17,812,2824,239,0,490,2621,32344
12586,0,0,0,0,345,0,719,0,450,492,0,0,0,24330,0,0,0,0,601,0,94,0,211,366,27608
12590,0,0,0,0,288,0,0,115,0,0,0,830,0,0,0,262,11403,0,414,0,135,0,146,1296,14889
12593,1538,7434,0,0,267,209,243,270,285,492,0,0,0,0,0,159,12038,9,1339,3709,209,0,1078,3857,33136
12595,0,0,0,0,0,346,0,136,0,0,8099,0,0,0,0,2121,1663,0,0,0,0,6238,0,499,19102
12597,0,0,7956,2624,326,878,215,0,0,579,0,0,0,0,0,0,0,0,0,136,160,0,144,451,13469
12598,0,0,0,10359,285,870,406,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,0,495,13278
12601,0,0,0,0,131,26,225,98,0,0,0,747,0,0,0,237,11199,8,727,81,249,0,219,1429,15376
12602,0,0,0,0,33854,0,0,0,0,0,0,0,0,0,1662,0,0,0,0,0,169,0,214,309,36208
12603,0,2773,6377,0,389,350,742,0,667,749,0,0,0,0,0,944,12648,7,1468,2703,268,0,466,2592,33143
12604,0,0,0,0,352,0,0,223,0,0,0,0,0,0,0,1323,9374,0,252,0,117,4866,121,933,17561
12605,1761,5122,0,0,341,1731,239,0,0,0,0,0,0,0,0,0,0,0,0,2656,84,0,69,333,12336
12611,0,0,0,0,29,0,0,68,0,0,0,0,0,0,2917,0,11082,21,0,0,276,0,271,635,15299
12612,0,0,0,0,180,0,124,0,156,0,0,457,0,0,0,377,10292,19,118,0,267,0,299,1770,14059
12613,0,0,0,0,413,30,42,0,0,0,0,0,0,0,0,3008,0,0,0,0,0,0,0,673,4166
12615,0,0,0,8170,374,189,192,336,61,481,0,621,0,0,0,3068,12218,0,1653,1841,485,0,509,3773,33971
12620,0,5527,0,0,323,783,276,49,208,795,0,342,0,0,0,737,11534,0,1177,5851,408,0,652,2749,31411
12621,8221,0,0,0,460,2418,576,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,540,12889
12622,0,0,0,0,239,497,0,73,0,0,0,0,0,0,0,63,11340,0,0,66,128,0,158,1589,14153
12623,0,0,0,0,0,0,0,0,0,0,669,331,0,0,0,0,10840,10,124,0,85,0,64,928,13051
12624,0,0,5783,3051,228,113,115,536,547,589,0,0,0,0,0,3058,12632,0,978,2256,237,0,559,2481,33163
12625,0,9016,0,0,238,643,294,0,365,623,0,0,0,0,0,133,12420,7,1016,2669,521,0,2612,2432,32989
12626,0,0,0,9830,275,555,232,0,0,0,0,0,0,0,0,148,0,0,0,1440,126,0,120,818,13544
12629,0,0,0,0,386,0,0,170,0,0,0,0,0,0,0,1307,8913,37,522,0,121,0,128,968,12552
12630,0,0,7161,0,226,601,784,0,387,465,0,0,0,0,0,3198,11604,0,753,4566,215,0,421,2381,32762
12635,6393,3444,0,0,374,157,301,0,0,482,0,0,0,0,0,0,0,0,0,179,155,0,131,1744,13360
12636,0,0,0,10770,165,1212,327,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,886,13569
12638,0,2325,0,0,340,2219,0,219,0,627,0,0,0,0,0,3619,0,7,0,2418,120,0,188,1329,13411
12641,0,0,7779,3316,344,54,297,0,0,469,0,0,0,0,0,1342,0,0,0,0,0,0,0,532,14133
12642,0,0,0,10063,228,1141,336,0,0,0,0,0,0,0,0,0,0,0,0,310,129,0,132,589,12928
12643,0,0,0,0,466,26,64,0,104,0,0,0,0,0,0,0,12162,0,0,596,116,0,242,1216,14992
12646,0,0,0,1584,330,616,131,297,199,631,0,544,0,0,0,7068,10409,0,926,5343,208,0,300,2251,30837
12650,0,0,0,0,375,0,0,519,82,0,0,0,0,27441,0,0,0,7,851,0,176,0,254,362,30067
12651,0,0,0,0,354,7,127,0,0,0,0,104,0,0,0,2510,0,0,0,0,0,0,0,684,3786
12653,0,0,0,0,349,0,0,457,0,0,0,0,1196,0,0,0,12365,0,533,0,145,0,135,670,15850
12655,0,0,0,7966,152,509,195,34,487,0,0,0,0,0,0,1705,12556,0,1008,4194,242,0,439,2713,32200
12656,5569,3474,0,0,181,875,130,0,177,900,0,0,0,0,0,0,0,0,0,0,131,0,142,937,12516
12662,1811,5455,0,0,278,50,160,0,0,0,0,0,0,0,0,2861,0,0,0,0,87,0,1651,1101,13454
12664,0,0,0,0,0,0,0,335,0,0,627,0,0,0,0,0,11591,0,0,0,0,0,0,1655,14208
12668,0,0,0,0,411,1574,0,300,0,0,0,0,0,0,0,1116,10534,10,0,0,0,0,0,941,14886
12669,0,6692,0,0,265,1558,171,113,327,243,0,650,0,0,0,2894,12756,7,1498,3256,253,0,483,2443,33609
12672,0,0,4653,0,223,808,123,280,343,564,0,515,0,0,0,2543,12469,9,1538,4807,412,0,550,2014,31851
12674,0,0,0,0,274,60,269,300,0,568,0,68,0,24012,0,0,0,14,934,0,283,0,274,991,28047
12677,0,0,0,0,541,233,111,89,0,0,0,0,0,0,0,2002,0,0,0,0,8,0,0,1198,4182
12678,0,0,5551,0,260,667,53,318,458,365,0,540,0,0,0,531,12794,0,1078,7294,435,0,621,1582,32547
12679,0,0,0,0,441,0,80,116,189,601,0,380,0,0,0,10087,11651,30,468,4619,482,0,628,2906,32678
12686,0,0,0,0,0,0,0,414,0,0,381,0,0,0,0,0,10386,0,0,0,0,0,0,1260,12441
12693,0,0,9491,0,0,480,103,0,468,746,5389,0,0,0,0,0,12706,0,1540,0,154,0,159,1408,32644
12695,0,9150,0,0,253,69,100,0,0,612,0,0,0,0,0,1249,0,71,0,308,238,0,221,1825,14096
12702,0,3851,2021,0,431,89,0,330,464,0,0,0,0,0,0,0,11421,0,4680,6234,179,0,386,1993,32079
12703,0,0,0,0,353,0,0,627,94,338,0,0,0,25004,0,638,0,14,713,0,125,0,253,603,28762
12704,0,0,0,0,252,16,110,293,0,0,0,718,0,0,0,475,7341,42,0,289,209,6060,173,1173,17151
12708,0,0,0,8518,252,643,687,0,0,0,0,79,0,0,0,0,0,0,0,2744,143,0,141,940,14147
12713,6372,3073,0,0,314,638,371,209,0,578,0,0,0,0,0,1072,0,0,0,0,0,0,0,1422,14049
12716,0,0,0,0,351,30,147,0,0,0,0,555,0,0,0,0,11901,0,0,0,0,4857,0,2200,20041
12717,5659,3219,0,0,291,215,303,0,0,0,0,42,0,0,0,1806,0,8,0,0,0,0,0,1861,13404
12718,0,0,4552,0,469,502,440,0,0,686,0,0,0,0,0,2588,0,93,0,1946,132,0,87,1446,12941
12719,0,0,0,0,388,76,0,207,0,0,0,295,0,0,0,3283,6219,0,272,0,90,0,111,1719,12660
12721,0,0,0,0,305,1149,78,81,48,0,0,0,0,0,0,830,10111,14,692,0,110,0,182,1994,15594
12724,0,0,0,0,0,7,0,124,0,0,316,0,0,0,0,0,12184,0,0,0,0,0,0,1138,13769
12726,3466,0,0,7476,0,505,0,242,934,0,5370,630,0,0,0,0,10340,19,907,0,159,0,138,1439,31625
12727,0,0,0,0,411,0,0,106,221,0,0,60,0,0,0,253,10432,34,0,576,92,0,189,882,13256
12729,0,0,0,0,252,0,0,0,366,0,0,846,0,0,0,0,10689,16,0,0,85,0,157,855,13266
12732,0,0,0,0,288,1024,161,0,0,0,0,0,0,0,0,2354,0,0,0,0,0,0,0,860,4687
12735,0,0,0,0,241,424,59,64,143,0,0,605,0,0,0,2768,2667,21,0,969,364,0,2177,3281,13783
12739,0,9218,0,0,419,149,99,379,164,397,0,0,0,0,0,1535,12045,17,729,4209,122,0,327,2608,32417
12745,0,0,0,0,414,35,0,0,163,0,0,0,0,0,0,0,12193,15,0,569,199,0,399,1348,15335
12748,0,0,0,0,244,0,0,528,0,0,0,581,0,0,0,78,10888,0,0,0,0,0,0,719,13038
12749,0,0,0,0,281,15,189,0,677,0,0,0,0,0,0,1717,3691,25,525,4252,188,0,526,655,12741
12750,0,0,0,0,471,269,0,371,0,0,0,0,0,0,0,448,11872,0,0,0,0,0,0,1477,14908
12752,0,0,0,0,234,821,464,180,0,0,0,0,0,0,0,360,4740,12,0,0,0,0,0,1216,8027
12758,0,6106,0,0,253,111,365,0,493,711,0,127,0,0,0,789,11861,16,1595,5242,498,0,703,3657,32527
12761,0,0,0,0,202,0,0,0,216,0,0,725,0,0,0,214,10430,0,0,0,81,0,162,741,12771
12764,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,2653,0,0,0,0,0,0,0,137,3124
12766,0,0,5475,0,192,573,0,535,1028,341,0,0,0,0,0,1132,12225,0,571,7810,367,0,830,2142,33221
12767,0,0,5876,2990,178,690,1538,0,0,247,0,0,0,0,0,0,11607,0,4336,1659,246,0,283,2364,32014
12771,0,0,0,6499,434,713,513,58,0,596,0,0,0,0,0,2542,8116,0,901,4370,197,0,187,3750,28876
12775,0,0,0,0,402,0,0,167,0,0,0,367,0,0,0,783,11178,0,0,0,199,0,62,833,13991
12776,0,0,0,0,320,17,510,38,0,0,0,687,0,0,0,0,10566,20,406,224,235,5074,263,1251,19611
12778,0,0,4104,0,353,540,105,0,173,467,0,0,0,0,0,2689,0,0,0,2614,357,0,434,725,12561
12779,3110,0,6863,0,362,94,0,362,977,177,0,0,0,0,0,836,12012,0,874,3958,324,0,768,1874,32591
12781,0,0,0,0,393,58,423,0,0,0,0,662,0,0,0,473,10124,0,572,0,98,0,135,1802,14740
12785,0,0,0,0,323,919,204,0,0,0,0,0,0,0,0,156,6768,7,298,0,124,0,124,1729,10652
12799,0,0,0,0,363,7,170,0,0,0,0,109,0,0,0,1290,0,14,0,0,92,10395,914,1038,14392
12802,0,0,7202,0,202,60,191,140,0,0,0,0,0,0,0,0,0,0,0,3423,81,0,57,985,12341
12804,0,0,0,0,242,42,94,327,0,0,0,0,0,0,0,0,12126,38,0,0,0,0,0,2959,15828
12805,0,0,0,0,7,0,0,0,838,0,0,0,0,0,2986,102,11996,0,0,0,205,5534,276,248,22192
12807,6302,3816,0,0,190,21,0,0,0,0,0,0,0,0,0,0,0,0,0,927,92,0,70,750,12168
12809,0,0,0,0,357,243,0,224,0,0,0,560,0,0,0,269,9743,36,374,0,151,0,173,1193,13323
12810,0,0,0,7981,193,143,919,690,528,133,0,0,0,0,0,2299,9565,0,664,3405,373,0,531,2808,30232
12811,0,0,0,0,387,0,0,76,0,0,0,0,0,0,0,551,6336,0,0,0,0,0,0,757,8107
12813,0,0,0,8764,251,1034,1098,590,0,385,0,0,0,0,0,299,11706,14,901,3965,248,0,285,2480,32020
12815,0,0,0,0,221,460,0,164,0,0,0,0,0,0,0,0,9427,7,387,556,313,0,316,1385,13236
12820,0,0,0,0,345,7,313,149,0,0,0,486,0,0,0,0,11432,10,0,0,0,0,0,1725,14467
12823,0,0,0,1617,476,809,0,249,805,451,0,0,0,0,0,9336,9609,7,1065,3378,187,0,507,1943,30439
12827,0,0,0,0,273,15,0,46,0,0,0,0,0,0,0,1702,0,104,0,0,8,9391,0,2742,14281
12833,0,0,0,5764,353,2219,424,0,0,476,0,0,0,0,0,0,0,0,0,1401,196,0,826,1104,12763
12840,0,0,0,0,248,0,0,334,0,0,0,0,0,0,0,770,9891,0,0,0,0,0,0,861,12104
12842,0,0,4079,0,195,623,111,335,499,0,0,0,0,0,0,2943,12413,21,608,5915,387,0,763,4373,33265
12843,0,0,0,0,334,765,161,49,289,524,0,459,0,0,0,6162,11105,25,664,5626,444,0,2504,2693,31804
12847,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,1290,3961,7,0,0,79,0,78,321,5907
12849,0,0,0,0,263,1014,71,205,0,0,0,436,0,0,0,2882,7251,0,265,0,85,0,101,1234,13807
12850,0,0,0,2435,0,44,118,570,309,0,6426,485,0,0,0,0,10146,17,1252,0,158,0,101,1933,23994
12851,0,0,0,10523,198,24,64,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,621,12034
12854,0,10276,0,0,0,403,0,524,509,427,4950,0,0,0,0,0,12423,0,1037,0,158,0,131,1961,32799
12856,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3056,0,0,0,0,0,161,0,194,33335,36752
12857,0,0,0,0,139,0,0,128,0,0,0,704,0,0,0,657,10162,84,0,0,27,0,0,1096,12997
12864,0,0,0,0,173,689,16,86,0,0,0,0,0,0,0,0,5875,22,0,0,0,0,0,1864,8725
12866,0,0,0,0,308,391,42,87,0,0,0,0,0,0,0,0,11077,17,1035,162,243,0,263,1218,14843
12868,0,0,0,0,204,14,153,397,97,0,0,541,0,0,0,0,11347,8,848,0,212,5027,1329,895,21072
12878,0,0,0,8283,207,707,453,0,0,108,0,78,0,0,0,0,0,0,0,680,260,0,293,1577,12646
12886,0,0,0,9390,390,999,161,0,228,537,0,542,0,0,0,738,8248,9,683,3862,297,0,739,3183,30006
12888,1842,5803,0,0,222,1151,430,149,272,795,0,537,0,0,0,968,11410,18,686,5476,339,0,476,2280,32854
12891,0,0,0,0,404,405,123,0,0,0,0,0,0,0,0,1821,0,0,927,0,208,0,2284,1015,7187
12894,0,0,0,0,193,457,347,0,0,0,0,0,0,0,0,0,11567,0,0,0,0,0,0,2656,15220
12900,9420,0,0,0,329,498,372,0,181,1168,0,247,0,0,0,1408,11511,0,1530,4256,191,0,380,1921,33412
12902,6177,3938,0,0,410,84,386,0,0,709,0,0,0,0,0,801,0,0,0,66,165,0,161,1046,13943
12906,0,0,9030,0,0,687,491,0,243,712,6192,0,0,0,0,0,12149,0,1197,0,87,0,88,1484,32360
12909,0,0,5661,2686,398,904,358,0,652,0,0,0,0,0,0,541,12849,8,1333,5785,390,0,721,1324,33610
12912,6446,3129,0,0,440,580,51,26,0,309,0,0,0,0,0,0,0,0,0,869,117,0,116,1699,13782
12914,0,0,0,0,404,0,0,203,0,0,0,546,0,0,0,1067,11117,72,683,0,113,0,119,1071,15395
12917,0,0,0,2690,351,33,229,341,62,752,0,632,0,0,0,3363,12344,124,1102,6143,255,0,385,2950,31756
12919,0,0,0,0,374,1498,59,64,0,0,0,0,0,0,0,887,0,9,0,0,0,11289,0,952,15132
12922,0,0,5204,0,439,823,106,0,0,775,0,0,0,0,0,0,0,0,0,2040,261,0,1291,636,11575
12924,0,5479,0,0,256,107,335,914,324,642,0,0,0,0,0,2379,11764,0,1331,4403,363,0,1238,3328,32863
12925,0,5441,0,0,433,287,481,0,51,385,0,0,0,0,0,0,12565,8,1470,7540,429,0,546,3125,32761
12928,0,0,0,9595,311,32,0,347,0,0,0,42,0,0,0,1508,0,0,0,0,0,0,0,1357,13192
12929,0,0,0,0,200,15,139,226,154,0,0,346,0,0,0,380,10377,0,1201,0,114,0,189,1301,14642
12930,0,0,0,0,261,260,0,0,0,0,0,0,0,0,0,0,6729,0,0,0,91,4748,8,1765,13862
12931,0,0,0,10233,421,67,274,0,0,0,0,0,0,0,0,0,0,14,0,812,141,0,190,1773,13925
12937,0,0,0,0,313,0,0,62,0,0,0,88,0,0,0,1183,7268,7,0,0,96,0,0,971,9988
12939,6647,3880,0,0,0,644,660,136,130,0,5989,0,0,0,0,0,12415,0,505,0,82,0,118,2258,33464
12940,0,0,0,0,394,0,0,88,0,0,0,0,0,0,0,1776,0,0,0,0,0,0,0,2329,4587
12945,0,0,0,0,0,0,374,131,0,0,1099,557,0,0,0,0,10140,0,0,0,0,0,0,824,13125
12948,9742,0,0,0,280,368,347,0,224,0,0,0,0,0,0,300,11700,0,616,4464,227,0,367,4213,32848
12950,0,0,0,0,328,0,0,88,0,0,0,681,0,0,0,2473,8910,0,1405,0,144,8155,140,1236,23560
12952,0,0,0,0,349,0,0,65,0,0,0,0,0,0,0,1824,0,0,0,0,0,0,0,2093,4331
12953,0,0,0,0,273,0,0,181,0,0,0,0,0,0,0,353,12641,0,0,0,0,0,0,1059,14507
12960,0,0,0,0,195,0,126,0,520,467,0,0,0,24700,0,406,0,0,1126,0,245,0,342,704,28831
12966,0,0,0,0,444,0,0,155,0,0,0,0,0,0,0,2284,0,9,0,0,101,0,176,849,4018
12968,0,0,0,0,330,0,143,0,424,431,0,0,0,20578,0,0,0,0,431,0,167,0,348,287,23139
12972,0,0,0,0,433,0,0,157,0,0,0,460,0,0,0,636,10075,0,0,0,0,4865,0,1346,17972
12973,6852,3181,0,0,356,134,524,0,0,658,0,0,0,0,0,416,0,122,0,0,8,0,0,1476,13727
12974,0,0,0,0,395,0,251,183,0,0,0,0,0,0,0,629,12177,0,0,0,0,0,0,1553,15188
12975,0,0,0,4822,478,1048,922,178,447,562,0,587,0,0,0,708,10060,7,964,6487,533,0,1724,1844,31371
12976,0,0,0,0,429,0,0,46,0,0,0,461,0,0,0,62,11679,18,185,266,267,0,227,998,14638
12977,0,0,0,0,0,0,72,0,125,0,1488,535,0,0,0,0,10004,0,0,0,85,0,57,846,13212
12979,1247,7730,0,0,326,1374,306,97,317,703,0,509,0,0,0,0,11597,9,796,4787,247,0,334,3638,34017
12981,0,0,0,0,292,395,0,0,105,0,0,0,0,0,0,2437,0,0,0,0,78,0,149,373,3829
12982,0,0,0,2699,279,15,500,216,71,399,0,475,0,0,0,12964,12005,0,556,0,261,0,257,2205,32902
12984,0,0,0,0,220,45,0,242,0,0,0,715,0,0,0,0,10795,0,0,0,0,0,0,1998,14015
12985,0,0,0,0,382,674,94,0,0,0,0,0,0,0,0,0,11419,0,0,0,119,0,159,1348,14195
12986,0,0,0,0,231,0,0,145,166,0,0,0,0,0,0,1319,10677,0,888,0,116,0,186,956,14684
12991,0,2865,6488,0,0,1093,53,211,53,389,6184,0,0,0,0,0,11999,0,499,0,83,0,96,2697,32710
12995,0,0,0,2523,313,215,110,46,309,504,0,0,0,0,0,10830,9138,0,1068,2906,91,0,323,2665,31041
12997,0,0,0,7222,179,788,809,0,217,262,0,178,0,0,0,2285,9942,0,1267,3657,374,0,1440,2721,31341
12998,0,0,0,0,335,154,0,0,190,0,0,0,0,0,0,1156,9649,0,0,0,84,4908,172,793,17441
13000,0,0,3166,6441,390,214,499,0,0,98,0,0,0,0,0,0,0,0,0,838,115,0,144,1900,13805
13003,0,0,0,0,0,8,0,46,0,0,1495,0,0,0,0,0,10314,0,0,0,7,0,0,1110,12980
13005,0,0,0,0,212,649,94,160,0,0,0,284,0,0,0,2299,10691,0,633,0,126,0,176,950,16274
13007,0,2852,5437,0,305,142,216,452,1210,540,0,547,0,0,0,2135,10162,18,555,4519,318,0,643,3481,33532
13011,3334,3040,0,0,301,904,72,0,338,372,0,0,0,0,0,0,0,0,0,2234,310,0,400,1693,12998
13019,0,0,0,0,278,976,153,208,413,472,0,359,0,0,0,6101,11075,7,358,7312,389,0,2279,2036,32416
13021,1172,5431,0,0,248,496,159,539,1260,0,0,0,0,0,0,1612,12372,8,1250,3699,256,0,472,4690,33664
13022,0,0,8189,0,443,141,315,773,0,536,0,0,0,0,0,1046,12223,0,6104,0,133,0,135,3306,33344
13023,0,0,6722,2910,0,87,91,50,259,683,5339,0,0,0,0,0,10308,0,739,0,80,0,149,3144,30561
13024,0,0,0,0,338,0,275,193,0,0,0,0,0,0,0,224,9564,15,0,0,0,0,0,1878,12487
13028,0,9157,0,0,220,1343,792,496,0,130,0,483,0,0,0,2403,9747,21,265,3887,446,0,991,3115,33496
13030,0,0,0,9332,371,43,591,339,458,461,0,0,0,0,0,1733,10563,16,5241,76,426,0,512,2196,32358
13032,0,0,0,0,244,0,0,0,101,0,0,0,0,0,0,1818,10029,17,956,0,205,0,323,1071,14764
13038,0,0,0,0,272,590,0,388,0,0,0,458,0,0,0,254,8701,15,457,0,132,0,109,1705,13081
13039,0,0,0,0,445,0,0,235,0,0,0,503,0,0,0,425,9497,0,144,0,170,0,144,1209,12772
13041,1885,0,7126,0,448,1507,446,1174,843,707,0,0,0,0,0,1185,12653,0,1531,2233,204,0,364,1532,33838
13044,0,6237,0,0,270,45,0,374,62,588,0,373,0,0,0,2090,12062,0,1074,6675,283,0,364,2276,32773
13049,0,0,0,6561,0,126,377,0,0,483,8479,0,0,0,0,0,9995,16,825,0,79,0,70,3123,30134
13050,0,8674,0,0,0,100,391,290,657,695,4952,0,0,0,0,0,11974,8,1214,0,160,0,158,3065,32338
13054,0,0,9224,0,407,894,247,0,344,565,0,796,0,0,0,220,11477,17,736,4420,253,0,502,2332,32434
