id,confA,confB,confC,confD,signDesk,poster,wc1,wc2,wc3,room1,room2,room3,room4,room5,room6,exhibition,mainMeeting,serviceRoom,restaurant,relaxRoom,escalator,importExport,secondAisle,firstAisle,idstaytimesum
11598,0,5136,0,0,383,127,450,372,55,1490,0,750,0,0,0,2473,9540,7,1651,4395,217,0,516,2458,30020
11600,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,3037,0,0,0,0,0,0,0,166,3681
11601,6495,3296,0,0,472,832,0,232,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,1617,13579
11602,0,0,0,0,270,18,838,0,407,631,0,0,0,25470,0,446,0,0,740,0,112,0,204,710,29846
11605,1965,0,0,0,170,1084,563,309,384,1311,0,0,0,0,0,1936,9099,124,748,4553,329,0,4533,3081,30189
11608,0,4737,0,0,159,723,352,0,0,1302,0,124,0,0,0,3008,0,8,0,1199,203,0,226,799,12840
11619,0,0,0,0,0,0,280,0,0,0,0,0,0,30069,1855,0,0,0,0,0,165,0,306,348,33023
11622,0,0,0,0,264,0,0,364,101,0,0,191,0,0,0,634,7328,10,0,0,110,0,150,1207,10359
11626,2756,5420,0,0,339,640,274,285,0,664,0,0,0,0,0,3447,4339,6,552,4376,347,0,343,6172,29960
11628,0,5748,1731,0,215,140,329,0,901,1162,0,414,0,0,0,285,10361,8,1294,4963,308,0,516,2439,30814
11630,0,0,2789,0,458,705,0,462,0,352,0,0,11827,0,0,928,10586,14,4573,0,220,0,208,2002,35124
11631,0,0,5473,0,426,1244,398,193,0,1569,0,0,0,0,0,745,0,14,0,3076,142,0,208,2506,15994
11632,1569,1916,3002,0,320,748,282,75,276,553,0,0,0,0,0,3393,9336,0,665,4538,326,0,666,3448,31113
11634,0,0,5233,0,418,1355,132,0,115,1816,0,0,0,0,0,2039,0,0,0,3065,120,0,280,667,15240
11637,0,0,0,0,268,40,99,129,0,0,0,591,0,0,0,1403,9728,15,0,0,122,540,9,1504,14448
11640,0,0,0,0,254,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,878
11641,0,0,0,0,284,0,0,541,0,0,0,0,0,0,0,0,9382,9,160,0,219,0,875,1881,13351
11642,0,0,0,0,187,0,0,64,401,488,0,553,0,19447,0,986,0,0,517,0,263,0,465,861,24232
11648,0,0,0,0,477,7,0,0,0,0,0,0,0,0,0,1349,0,0,0,0,0,10400,0,1799,14032
11649,0,0,6468,0,250,76,70,0,170,1085,0,0,0,0,0,0,0,0,0,1773,120,0,1211,1584,12807
11651,0,6412,0,0,334,717,302,206,468,1504,0,0,0,0,0,230,9785,0,1550,5392,258,0,785,2494,30437
11652,0,0,9281,0,532,808,0,609,169,0,0,0,0,0,0,502,9724,0,1076,4785,228,0,423,3829,31966
11654,0,0,0,6667,196,32,0,0,208,1630,0,0,0,0,0,0,0,0,0,1884,240,0,459,1011,12327
11655,0,0,2747,5812,421,441,393,140,812,0,0,0,0,0,0,0,10478,0,665,5537,440,0,966,2360,31212
11656,0,0,0,0,391,14,220,101,0,0,0,413,0,0,0,316,9317,0,0,0,80,0,0,1726,12578
11658,0,0,0,0,192,0,404,0,72,404,0,507,0,20187,0,0,0,26,338,0,180,0,477,568,23355
11659,0,0,7028,0,484,939,501,163,402,556,0,0,0,0,0,3371,10463,0,558,4057,265,0,414,1767,30968
11661,0,0,0,0,361,0,0,69,72,0,0,94,0,0,0,2356,0,0,0,0,79,0,138,1956,5125
11662,3537,0,0,0,0,509,368,672,0,978,11219,0,0,0,0,0,10362,0,5638,0,169,0,136,2887,36475
11663,0,0,7320,0,423,635,317,304,284,613,0,0,0,0,0,2939,9631,9,553,3541,230,0,490,3365,30654
11666,0,8657,0,0,440,1552,641,600,139,0,0,0,0,0,0,479,10163,10,642,4553,272,0,584,1849,30581
11669,2812,6586,0,0,242,1518,614,284,277,0,0,656,0,0,0,209,9204,11,1206,4446,215,0,406,3266,31952
11670,4253,5774,0,0,299,971,670,32,105,0,0,0,0,0,0,815,10095,8,917,3110,265,0,463,2701,30478
11671,0,7298,0,0,360,985,406,199,124,893,0,0,0,0,0,2388,10330,9,955,3221,324,0,559,3515,31566
11672,0,0,0,0,146,0,0,49,0,0,0,399,0,0,0,426,9624,0,0,0,27,5907,0,1642,18220
11677,0,4829,0,0,214,227,453,0,0,1208,0,0,0,0,0,2049,0,0,0,618,103,0,109,1701,11511
11682,0,0,6705,0,308,173,394,277,133,969,0,0,0,0,0,0,10107,8,1021,6319,315,0,468,3552,30749
11683,0,0,0,0,383,43,0,259,0,0,0,0,0,0,0,0,10099,22,1159,0,135,0,134,1822,14056
11686,0,0,0,0,438,0,0,265,0,0,0,0,0,0,0,552,10012,9,0,0,0,0,0,1203,12479
11688,0,0,0,0,331,0,0,52,0,0,0,488,0,0,0,293,10184,0,0,0,8,0,0,1018,12374
11690,1207,4667,0,0,232,480,140,325,414,0,0,649,0,0,0,2550,7935,16,755,8428,166,0,490,2575,31029
11691,6138,2820,0,0,323,1182,660,925,0,446,0,174,0,0,0,1910,7098,0,575,3905,161,0,2114,3974,32405
11692,0,1581,3036,0,345,1329,780,0,153,914,0,0,0,0,0,3899,9532,8,972,5507,382,0,644,2513,31595
11693,0,0,0,0,405,0,0,0,146,0,0,725,0,0,0,0,8925,25,155,0,213,1175,285,977,13031
11697,0,0,0,0,362,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1536
11699,5308,0,0,0,238,123,656,198,0,651,0,0,0,0,0,3158,7015,0,549,7610,263,0,452,4229,30450
11704,0,0,0,8773,432,734,0,311,75,423,0,0,0,0,0,2780,7792,7,543,2872,241,0,1177,1797,27957
11705,0,0,0,0,365,7,667,320,222,414,0,524,0,18890,0,0,0,8,378,0,183,0,298,965,23241
11708,0,0,0,0,413,0,0,61,0,0,0,0,0,0,0,2106,0,0,0,0,0,7165,0,1447,11192
11710,0,0,0,0,176,99,449,356,0,3094,0,0,0,0,0,2142,0,0,0,4739,201,0,1925,2948,16129
11712,0,7506,0,0,289,976,538,0,579,693,0,95,0,0,0,3504,10276,0,432,3703,231,0,438,1990,31250
11714,0,0,0,0,319,0,0,0,168,0,0,0,0,30008,0,186,0,0,0,0,162,0,224,229,31296
11718,0,6959,0,0,259,731,476,0,329,744,0,0,0,0,0,1908,10974,10,767,4835,255,0,446,3173,31866
11720,2955,6818,0,0,0,1871,387,345,231,0,5117,0,0,0,0,0,9634,0,4661,0,162,0,200,2429,34810
11723,1407,5635,0,0,0,98,0,454,0,685,8930,0,0,0,0,0,10024,0,4126,0,175,0,178,3955,35667
11724,0,0,0,0,305,41,78,0,0,0,0,0,0,0,0,0,4138,0,0,0,0,0,0,1405,5967
11725,0,0,0,0,401,0,0,161,0,0,0,25,0,0,0,2755,0,15,0,0,0,0,0,1479,4836
11726,0,0,0,0,242,0,0,105,298,0,0,834,0,0,0,807,9443,30,0,0,199,0,136,921,13015
11727,0,0,0,0,335,0,102,0,689,943,0,0,0,25504,0,480,0,0,897,0,287,0,522,535,30294
11728,0,0,0,7737,371,326,139,251,105,0,0,0,0,0,0,138,7736,0,976,7176,452,0,608,3457,29472
11733,0,0,9444,0,153,48,0,0,82,0,0,0,0,0,0,0,0,0,0,1581,135,0,279,520,12242
11734,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,3073,0,0,0,0,0,0,0,141,3662
11735,0,0,0,0,393,0,0,0,0,0,0,95,0,0,0,3756,0,7,0,0,0,0,0,234,4485
11737,0,0,6395,0,368,240,324,118,407,638,0,0,0,0,0,1124,10586,0,843,5500,383,0,537,3502,30965
11738,0,0,0,0,250,0,0,78,61,0,0,624,0,0,0,73,9724,17,0,0,113,0,136,2481,13557
11740,0,0,0,0,191,2169,0,126,0,0,0,0,0,0,0,0,7231,7,739,0,172,0,334,1330,12299
11741,1972,8468,0,0,271,247,374,121,260,0,0,0,0,0,0,142,10069,0,746,4412,220,0,539,3901,31742
11743,0,0,0,0,375,53,209,79,0,0,0,0,0,0,0,5168,10211,7,1033,0,142,0,143,2080,19500
11745,5801,3586,0,0,222,933,552,0,0,0,0,0,0,0,0,0,0,0,0,635,144,0,217,683,12773
11746,6437,3247,0,0,246,743,111,0,279,556,0,0,0,0,0,0,0,0,0,843,122,0,242,877,13703
11748,0,0,0,5967,275,726,0,404,0,2227,0,0,0,0,0,2004,0,0,0,0,8,0,0,1185,12796
11750,0,0,6416,0,368,877,149,41,287,846,0,476,0,0,0,2683,9737,0,568,4333,270,0,467,3045,30563
11752,0,0,0,0,469,0,0,406,0,0,0,0,0,0,0,3808,9683,0,885,0,219,0,312,1902,17684
11753,0,0,0,0,275,1719,0,0,177,0,0,0,0,0,0,2413,0,0,0,0,84,0,159,279,5106
11756,0,0,0,9593,259,29,90,321,0,0,0,0,0,0,0,2857,0,0,0,607,123,0,148,1714,15741
11759,0,0,0,0,181,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,1132
11760,0,0,0,6786,355,49,0,122,425,793,0,0,0,0,0,2964,7559,16,726,4840,346,0,817,2487,28285
11761,1686,0,5578,0,537,709,794,234,0,1552,0,331,0,0,0,0,10374,0,1633,3174,360,0,1295,3037,31294
11762,0,0,0,0,274,0,0,0,0,0,0,70,0,0,0,3229,0,0,0,0,0,1968,0,221,5762
11763,0,0,0,0,547,52,94,0,0,0,0,0,0,0,0,1765,0,65,0,0,13,0,0,2989,5525
11767,0,0,0,0,333,468,0,0,0,0,0,0,0,0,0,1940,0,0,0,0,23,0,0,2014,4778
11768,5695,3180,0,0,203,972,380,0,181,0,0,0,0,0,0,3386,0,0,0,1619,208,0,327,1534,17685
11772,1589,4558,0,0,157,309,893,242,288,1025,0,0,0,0,0,2576,9286,0,1135,4361,365,0,736,3359,30879
11773,0,0,0,0,255,0,140,0,0,0,0,41,0,0,0,2096,0,0,0,0,0,0,0,909,3441
11778,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2205,0,0,0,0,0,31571,0,399,269,34487
11779,0,0,7928,0,355,1142,731,0,0,0,0,128,0,0,0,444,0,7,0,1506,125,0,177,1163,13706
11780,0,0,8288,0,0,133,652,412,0,497,6900,0,0,0,0,0,10952,0,574,0,86,0,67,2246,30807
11781,6122,0,0,0,270,104,419,0,0,1240,0,0,0,0,0,3241,0,0,0,1788,225,0,281,1278,14968
11782,0,0,0,0,338,0,529,235,699,868,0,0,0,24855,0,1280,0,14,764,125,112,0,299,701,30819
11783,0,0,0,0,363,928,0,191,0,0,0,0,0,0,0,340,9740,0,0,0,0,5571,0,1745,18878
11785,2255,6947,0,0,438,72,560,0,0,0,0,0,0,0,0,0,0,0,0,1015,144,0,217,1566,13214
11787,0,0,0,0,163,44,320,0,115,1214,0,0,0,25328,0,0,0,0,1230,0,128,0,220,679,29441
11792,0,0,0,0,466,18,83,147,0,0,0,0,0,0,0,1010,10547,0,0,0,0,2119,0,1501,15891
11794,0,0,0,0,362,0,0,0,0,0,0,0,0,2649,0,0,0,0,0,0,80,0,86,101,3278
11796,0,0,2470,5474,284,153,591,136,310,0,0,0,0,0,0,79,7230,9,669,6477,332,0,586,2818,27618
11801,2814,6750,0,0,332,156,719,83,143,0,0,0,0,0,0,0,10366,18,810,4404,397,0,626,4194,31812
11802,0,0,0,0,262,12,0,330,0,0,0,90,0,0,0,0,10426,0,0,0,0,0,0,1209,12329
11803,0,0,0,0,146,0,0,110,0,0,0,0,0,0,0,649,9675,31,0,0,0,0,0,1300,11911
11804,0,0,0,0,379,0,417,0,320,536,0,0,0,25252,0,0,0,0,674,0,318,0,373,507,28776
11805,0,0,0,0,358,24,202,152,0,0,0,274,0,0,0,998,6821,8,0,125,126,0,106,1604,10798
11808,5966,0,0,0,449,1097,277,79,258,878,0,0,0,0,0,1267,9872,0,1018,7243,452,0,999,1472,31327
11809,2762,6584,0,0,384,98,453,0,229,0,0,0,0,0,0,0,9683,8,706,5855,411,0,522,3043,30738
11810,0,3733,0,0,268,778,361,0,0,772,0,119,0,0,0,2799,0,0,0,1694,213,0,201,1905,12843
11811,0,0,0,0,304,0,0,91,0,0,0,97,0,0,0,3579,0,13,0,0,8,0,0,409,4501
11818,0,5152,0,0,207,725,459,157,91,1639,0,127,0,0,0,0,9993,16,1499,6756,299,0,433,1770,29323
11819,0,0,0,0,171,30,305,199,179,0,0,599,0,0,0,1069,8094,28,1605,0,255,1987,458,2180,17159
11825,2286,7078,0,0,270,91,84,0,0,0,0,0,0,0,0,1548,0,0,0,622,142,0,218,2032,14371
11831,0,0,0,0,454,1429,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,0,0,0,525,4095
11834,0,0,0,0,256,36,499,0,221,573,0,744,0,18112,0,0,0,34,1636,0,183,0,281,1929,24504
11836,0,0,4874,0,357,475,586,116,410,1174,0,724,0,0,0,3744,9107,7,755,4946,260,0,430,3794,31759
11840,0,0,0,0,419,1152,648,749,0,846,0,0,0,0,0,9568,9196,21,1001,4157,101,0,168,3182,31208
11842,0,0,0,0,262,0,0,194,0,0,0,0,0,0,0,2333,0,14,0,0,0,0,0,287,3090
11843,2755,6189,0,0,388,734,512,163,374,0,0,550,0,0,0,433,9729,104,499,4857,247,0,322,3326,31182
11845,0,0,6369,0,286,1200,535,72,97,734,0,0,0,0,0,3538,10624,138,821,4528,257,0,360,2513,32072
11846,0,0,7149,0,234,537,241,234,583,924,0,0,0,0,0,557,9908,0,944,5784,259,0,592,3049,30995
11847,0,0,0,0,436,0,0,0,378,0,0,0,0,0,0,0,9420,7,0,186,114,0,254,1022,11817
11849,0,0,0,0,262,30,0,226,0,0,0,0,0,0,0,1417,7437,7,0,0,0,0,0,1208,10587
11850,0,0,0,0,174,24,252,90,86,0,0,0,0,0,0,0,9540,0,1182,0,104,2790,194,1744,16180
11851,1438,2783,0,0,207,51,131,66,45,878,0,146,0,0,0,2832,0,21,0,2819,115,0,183,1870,13585
11853,0,6035,0,0,290,895,23,301,140,946,0,0,0,0,0,4237,9061,0,980,3482,176,0,408,4908,31882
11858,0,0,0,10607,294,84,639,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1266,12897
11863,3100,7022,0,0,0,148,60,347,0,0,8859,0,0,0,0,0,7841,17,3866,0,171,0,153,2881,34465
11864,0,0,0,0,322,24,105,0,738,0,0,0,0,0,0,0,10093,0,702,329,364,0,1641,1519,15837
11867,0,0,0,0,429,40,256,0,0,0,0,60,0,0,0,1399,7687,7,847,0,121,0,146,1851,12843
11868,0,0,0,6008,366,722,184,419,534,1032,0,0,0,0,0,549,9373,0,1179,3641,266,0,656,4428,29357
11869,4588,5846,0,0,0,104,55,319,377,0,2631,0,0,0,0,0,8070,0,7914,0,248,0,1491,2513,34156
11872,1684,7283,0,0,492,702,398,0,447,0,0,0,0,0,0,0,9641,8,1507,4416,303,0,496,2564,29941
11874,0,8131,0,0,0,117,465,365,0,0,9458,0,0,0,0,0,10884,0,5006,0,170,0,162,2202,36960
11876,0,0,0,0,30608,0,0,383,0,0,0,0,0,0,1790,0,0,16,0,0,250,0,344,483,33874
11877,0,0,7191,0,459,661,290,0,0,717,0,0,0,0,0,2657,0,109,0,857,119,0,98,751,13909
11878,0,0,0,0,302,23,0,41,0,0,0,0,0,0,0,1470,0,15,0,0,0,0,0,2411,4262
11879,0,0,0,0,356,30,52,0,0,0,0,0,0,0,0,3778,0,0,0,0,71,1599,0,1286,7172
11883,0,0,0,0,210,579,0,0,0,0,0,0,0,0,0,0,1304,14,272,0,101,4144,138,270,7032
11886,2278,7521,0,0,338,115,325,0,0,0,0,0,0,0,0,1239,0,142,0,648,144,0,222,1470,14442
11887,0,0,7714,0,370,1023,0,574,59,612,0,0,0,0,0,772,10760,36,757,5192,436,0,622,2756,31683
11889,0,0,0,0,380,0,196,412,155,0,0,0,0,0,0,1125,8868,7,391,0,227,0,353,1828,13942
11894,0,0,4412,0,388,358,273,133,492,1585,0,518,0,0,0,1267,10297,0,6018,2648,336,0,478,2314,31517
11896,0,6746,0,0,411,678,495,0,209,1378,0,702,0,0,0,435,10732,17,1023,6037,339,0,489,2008,31699
11899,0,5674,2444,0,263,683,0,686,0,0,0,0,0,0,0,4051,0,0,0,1281,130,0,172,1352,16736
11901,2207,5820,0,0,341,1204,258,201,169,0,0,0,0,0,0,125,10011,9,716,6851,475,0,937,2247,31571
11902,2990,5846,0,0,481,509,502,820,0,0,0,449,0,0,0,352,10203,9,713,4705,99,0,175,4156,32009
11903,0,0,0,0,293,0,208,0,91,429,0,597,0,13656,0,0,0,0,5829,157,187,0,434,675,22556
11904,0,0,7506,0,249,359,989,233,310,0,0,0,0,0,0,0,9454,14,701,5155,365,0,2131,3246,30712
11906,0,0,2454,6604,337,1243,311,0,0,0,0,0,0,0,0,0,0,0,0,1569,128,0,184,1646,14476
11907,2993,0,0,0,431,549,791,0,256,2304,0,0,0,0,0,2613,0,0,0,4929,224,0,403,1453,16946
11909,2928,6813,0,0,379,184,512,0,104,0,0,0,0,0,0,335,10048,0,1400,4245,236,0,375,3661,31220
11916,0,0,0,0,227,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3553,0,396,5262
11917,2748,3038,0,0,407,609,154,337,0,1521,0,0,0,0,0,0,0,13,0,1427,142,0,211,1393,12000
11919,0,0,0,0,488,35,0,234,0,0,0,0,0,0,0,265,9778,0,0,0,0,0,0,2157,12957
11923,0,0,0,0,357,0,0,31,0,0,0,0,0,0,0,0,10734,9,0,0,0,5499,0,1401,18031
11924,0,0,8662,0,383,582,51,0,0,0,0,0,0,0,0,0,0,0,0,1598,128,0,180,852,12436
11928,4170,2680,0,0,292,763,318,0,92,860,0,0,0,0,0,0,0,0,0,2243,82,0,201,1168,12869
11930,0,7523,0,0,384,834,190,230,95,0,0,0,0,0,0,634,10060,7,1009,6095,276,0,449,3057,30843
11933,0,0,0,6790,445,972,192,134,58,827,0,0,0,0,0,1610,6926,7,687,7323,246,0,497,1380,28094
11934,0,5987,0,0,342,116,686,310,398,989,0,0,0,0,0,4823,8901,15,813,3436,297,0,640,4687,32440
11935,2317,5853,0,0,286,761,387,126,53,0,0,433,0,0,0,0,11603,14,1759,4138,465,0,547,2533,31275
11937,0,0,0,0,505,93,157,0,0,0,0,0,0,0,0,2286,0,0,0,0,0,0,0,1686,4727
11938,0,0,7138,0,245,89,0,791,49,972,0,0,0,0,0,1618,9802,0,985,4375,168,0,276,4417,30925
11941,2983,6663,0,0,0,516,1880,0,0,0,6023,0,0,0,0,0,10358,0,3281,0,180,0,150,1731,33765
11944,0,0,0,0,171,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,1274
11945,0,0,0,9421,184,25,0,459,177,0,0,0,0,0,0,329,8006,7,579,4712,257,0,422,2993,27571
11946,1698,6580,0,0,327,535,320,388,284,504,0,0,0,0,0,1032,9979,17,583,5413,335,0,621,3324,31940
11949,0,0,0,0,217,915,103,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,2644,4333
11950,0,0,0,0,235,0,0,23,0,0,0,0,0,0,0,0,4395,15,0,0,0,0,0,616,5284
11955,0,9198,0,0,155,641,608,0,298,0,0,0,0,0,0,1194,11018,0,818,4021,347,0,551,2536,31385
11958,2911,6390,0,0,175,647,657,394,647,0,0,115,0,0,0,730,11374,0,1514,3209,248,0,412,2268,31691
11962,0,0,0,0,0,14,0,0,0,0,483,0,0,0,0,0,0,0,4445,0,90,0,78,310,5420
11963,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,0,1003,3959
11966,0,0,0,0,182,7,329,0,0,0,0,0,0,0,0,1428,9697,0,524,415,231,0,263,1527,14603
11967,0,0,6090,0,262,169,315,178,58,969,0,535,0,0,0,3017,10547,15,791,4020,180,0,303,3442,30891
11968,0,6458,0,0,318,317,299,51,0,931,0,0,0,0,0,0,0,0,0,1825,129,0,161,1876,12365
11969,0,0,0,0,242,33,363,233,447,958,0,0,0,0,0,11135,10109,0,927,3168,132,0,397,3183,31327
11972,0,5402,2922,0,331,152,251,613,131,0,0,0,0,0,0,2473,9843,0,1099,3319,107,0,215,4823,31681
11973,0,0,0,0,214,35,0,0,0,0,0,0,0,0,0,3021,0,0,0,0,0,0,0,1447,4717
11974,0,0,6471,0,167,141,572,0,578,1321,0,0,0,0,0,0,9869,7,1386,6539,366,0,612,2355,30384
11977,0,3683,0,0,405,1346,534,0,440,0,0,621,0,0,0,370,9877,16,5341,0,277,0,466,1683,25059
11978,0,0,0,0,243,439,180,402,0,0,0,390,0,0,0,989,8249,0,504,0,134,0,162,2211,13903
11979,0,5695,2482,0,246,1677,193,143,414,0,0,0,0,0,0,0,10240,25,1318,5085,491,0,818,2916,31743
11984,0,0,7496,0,265,499,0,674,473,761,0,720,0,0,0,2627,9963,18,484,5003,329,0,518,2634,32464
11986,0,0,0,0,444,0,0,472,0,0,0,323,0,0,0,1343,8949,30,248,0,223,7851,794,1224,21901
11987,0,0,0,0,259,21,65,0,145,0,0,0,0,0,0,570,0,93,0,0,162,0,217,3879,5411
11988,3082,6786,0,0,481,1867,172,1290,0,0,0,0,0,0,0,184,9857,23,872,2582,253,0,245,2978,30672
11990,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,6607,0,0,740,0,89,0,118,2680,10424
11991,0,0,0,0,0,0,0,320,0,0,0,0,0,0,1539,0,9892,8,0,0,170,0,220,621,12770
11992,0,0,0,0,184,2839,526,167,173,1358,0,0,0,0,0,6463,996,0,1145,9608,370,0,634,3806,28269
11993,0,0,0,0,185,336,0,0,49,0,0,0,0,0,0,0,0,0,0,0,80,0,140,798,1588
11994,1852,8183,0,0,388,665,80,72,357,563,0,123,0,0,0,1136,10614,0,738,2013,223,0,499,3558,31064
11998,0,0,0,0,190,1347,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,369,5266
11999,0,0,0,10799,253,800,1120,237,0,0,0,0,0,0,0,2874,0,14,0,0,109,0,112,1694,18012
12005,0,0,7621,0,312,823,505,83,0,0,0,0,0,0,0,48,10368,0,4064,3288,392,0,417,3051,30972
12006,0,6999,0,0,451,161,406,298,442,1082,0,0,0,0,0,775,9446,0,1080,6266,209,0,414,3452,31481
12009,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,3158,0,0,0,0,0,0,0,136,3643
12010,0,0,0,0,266,25,0,0,0,0,0,0,0,0,0,2647,0,0,0,0,0,0,0,1822,4760
12015,0,0,0,0,507,0,0,185,203,0,0,606,0,0,0,3168,3468,0,485,727,401,0,2624,1515,13889
12016,0,5804,0,0,256,706,60,521,79,932,0,0,0,0,0,2397,10546,21,1085,4562,326,0,496,3782,31573
12017,0,0,0,0,243,252,0,0,229,0,0,0,0,0,0,0,0,0,0,0,79,0,142,736,1681
12018,0,0,0,4729,260,293,202,154,0,986,0,0,0,0,0,5154,0,7,0,1872,203,0,2206,1377,17443
12019,0,8326,0,0,0,406,214,393,196,606,7948,0,0,0,0,0,11065,0,5287,0,164,0,184,2031,36820
12021,2288,6693,0,0,298,467,745,0,0,0,0,0,0,0,0,2908,0,0,0,1105,142,0,210,2465,17321
12023,0,0,0,0,292,58,290,0,94,467,0,0,0,20108,0,0,0,0,1066,0,96,0,245,1020,23736
12024,0,0,0,0,0,182,295,214,71,493,12351,0,0,0,0,2440,9924,95,3618,0,243,0,2362,2737,35025
12025,0,0,0,0,352,0,203,334,0,0,0,0,0,0,0,841,9544,0,0,0,0,0,0,2041,13315
12028,0,0,0,0,331,14,106,144,0,0,0,0,0,0,0,0,4674,0,0,0,97,0,1101,696,7163
12029,0,0,0,0,423,0,696,0,369,911,0,0,0,25341,0,394,0,0,918,0,115,0,259,520,29946
12032,0,0,5214,0,264,64,0,731,452,799,0,0,0,0,0,4515,6074,7,808,5420,307,0,2462,4830,31947
12034,0,0,0,0,276,0,252,353,818,504,0,628,0,18025,0,1161,0,18,1176,0,188,0,321,1000,24720
12036,0,0,0,0,369,7,79,202,0,0,0,0,0,0,0,1187,8932,54,0,0,7,18639,0,1125,30601
12038,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,2519,0,78,0,194,107,3124
12042,5925,2980,0,0,338,702,538,634,0,0,0,328,0,0,0,6073,7172,65,834,2760,352,0,514,2644,31859
12043,0,0,0,0,278,25,369,60,0,553,0,600,0,19076,0,770,0,27,583,0,270,0,283,1072,23966
12044,0,7826,0,0,173,336,479,142,124,656,0,0,0,0,0,662,10423,14,791,6578,226,0,438,3038,31906
12045,0,0,0,0,451,0,0,78,0,0,0,0,0,0,0,1958,0,0,0,0,0,0,0,1478,3965
12052,0,0,0,0,274,222,0,0,0,0,0,0,0,0,0,2570,0,0,0,0,0,0,0,792,3858
12053,0,0,0,10325,404,252,670,0,0,0,0,0,0,0,0,0,0,0,0,539,121,0,152,1255,13718
12054,1543,0,5259,0,197,442,334,0,0,0,0,0,0,0,0,0,0,0,0,2985,110,0,123,1416,12409
12055,0,0,0,0,249,0,0,411,0,0,0,500,0,0,0,2183,6653,0,0,0,0,0,0,956,10952
12056,0,0,0,0,243,0,0,326,0,0,0,0,0,0,0,283,10286,0,0,0,0,0,0,1784,12922
12063,3296,2289,0,0,0,117,889,0,0,625,11471,0,0,0,0,0,9600,0,4502,0,159,0,136,2457,35541
12068,0,0,0,0,235,0,0,95,0,0,0,77,0,0,0,801,0,28,0,0,82,0,1394,1213,3925
12073,0,0,0,0,291,0,0,404,0,0,0,0,0,0,0,2171,0,8,0,0,7,0,0,2088,4969
12075,0,0,0,0,250,61,76,254,0,0,0,642,0,0,0,0,8095,0,0,0,87,6459,1150,946,18020
12078,0,0,2722,7249,222,624,161,0,0,0,0,0,0,0,0,0,0,0,0,1254,205,0,810,635,13882
12082,1516,0,5696,0,496,811,283,220,423,891,0,0,0,0,0,0,9897,11,900,5161,390,0,709,4406,31810
12083,0,0,0,5474,234,501,933,0,0,1785,0,0,0,0,0,2563,0,0,0,2139,122,0,173,2007,15931
12084,0,5426,1307,0,254,49,397,253,169,846,0,301,0,0,0,1610,9450,23,546,6234,322,0,502,3199,30888
12089,4029,5967,0,0,228,534,0,563,104,0,0,0,0,0,0,497,10256,24,828,4216,169,0,300,2617,30332
12090,0,0,0,8923,351,412,0,1157,0,0,0,0,0,0,0,2902,9067,16,995,1551,339,0,1635,3327,30675
12099,0,0,8100,0,458,672,469,823,0,520,0,0,0,0,0,2806,9402,14,747,0,192,0,2062,3989,30254
12101,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,2417,1846,47,0,0,0,0,0,530,5089
12102,0,0,0,0,312,39,193,151,0,0,0,0,0,0,0,1666,6552,9,272,0,139,0,161,1105,10599
12105,0,0,0,0,321,0,195,0,0,0,0,449,0,0,0,0,9770,15,0,266,198,0,1447,1211,13872
12107,0,7012,0,0,194,1362,293,129,188,834,0,575,0,0,0,3963,10158,0,669,3329,217,0,444,1944,31311
12111,0,6064,2361,0,228,319,80,152,342,0,0,0,0,0,0,0,9973,8,909,6748,283,0,532,2608,30607
12119,0,6559,0,0,388,568,677,0,0,1907,0,0,0,0,0,398,0,0,0,1051,122,0,167,1752,13589
12121,0,0,5607,0,280,1224,495,0,760,1120,0,0,0,0,0,2805,9869,0,1121,4001,465,0,1864,2198,31809
12122,0,0,0,0,441,0,0,369,0,0,0,291,0,0,0,3515,10179,18,773,76,251,259,241,1688,18101
12125,6152,3737,0,0,436,1061,345,0,0,0,0,0,0,0,0,0,0,0,0,22,136,0,210,889,12988
12128,9360,0,0,0,474,1068,203,471,425,0,0,286,0,0,0,436,8976,8,5374,1461,241,0,410,2359,31552
12132,0,0,0,0,454,23,667,0,138,801,0,0,0,25636,0,0,0,0,638,0,121,0,231,539,29248
12135,0,5638,1725,0,462,774,762,260,0,941,0,99,0,0,0,2718,10375,8,992,3102,239,0,227,3222,31544
