id,confA,confB,confC,confD,signDesk,poster,wc1,wc2,wc3,room1,room2,room3,room4,room5,room6,exhibition,mainMeeting,serviceRoom,restaurant,relaxRoom,escalator,importExport,secondAisle,firstAisle,idstaytimesum
12328,0,2962,0,0,237,45,0,157,0,0,0,0,0,0,0,0,5888,7,0,0,0,0,0,1553,10849
12337,0,0,0,0,400,59,277,0,0,0,0,0,0,0,0,76,8453,0,0,0,0,0,0,2301,11566
12338,0,0,0,0,421,0,0,349,0,0,0,0,0,0,0,1605,6120,124,0,0,0,0,0,438,9057
12339,0,0,0,0,341,0,0,0,0,0,0,0,0,8866,0,1328,0,0,0,0,99,0,75,205,10914
12340,0,0,0,0,268,35,78,243,0,0,0,641,0,5097,0,222,0,0,0,0,92,0,70,655,7401
12345,0,5835,0,0,477,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,7182
12355,2474,0,0,0,265,133,71,0,398,0,0,0,0,0,0,0,4807,0,0,0,86,0,130,1310,9674
12357,2758,0,0,0,322,949,452,0,0,0,0,0,0,0,0,69,5401,9,0,0,0,0,0,1067,11027
12366,0,0,6183,0,472,619,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,7590
12374,0,0,0,0,370,0,0,0,0,0,0,0,0,8540,0,844,0,0,0,0,93,0,69,216,10132
12376,0,4609,0,0,420,1126,0,0,235,0,0,0,0,0,0,172,0,0,0,0,90,0,148,319,7119
12380,5851,0,0,0,242,66,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,6851
12383,0,2952,0,0,403,342,339,150,0,0,0,0,0,0,0,376,6000,16,0,0,0,0,0,992,11570
12387,0,3309,0,0,414,531,72,143,335,0,0,0,0,0,0,344,5060,8,0,0,83,0,134,1188,11621
12389,0,0,5592,0,354,46,0,457,0,0,0,0,0,0,0,453,0,134,0,0,0,0,0,1394,8430
12393,2628,0,0,0,434,131,0,45,0,0,0,0,0,0,0,493,5159,0,0,0,0,0,0,1258,10148
12401,2380,0,0,0,241,270,337,342,0,0,0,0,0,0,0,0,6547,25,0,0,0,0,0,1760,11902
12403,0,2791,0,0,252,46,0,72,102,0,0,0,0,0,0,0,4246,7,0,0,83,0,130,1585,9314
12405,2284,0,0,0,227,74,0,306,0,0,0,0,0,0,0,0,7187,0,0,0,0,0,0,1109,11187
12406,0,0,0,0,482,0,0,0,36,0,0,0,0,0,0,0,1836,14,0,0,78,0,127,439,3012
12408,0,0,0,0,286,11,0,463,0,339,0,0,0,0,0,2251,4697,9,0,0,81,0,1613,1540,11290
12414,0,4124,0,0,236,1239,0,0,56,0,0,0,0,0,0,0,0,0,0,604,79,1206,158,400,8102
12420,0,0,0,0,251,0,0,221,0,0,0,0,0,0,0,0,1090,14,0,0,0,0,0,312,1888
12422,2484,0,0,0,417,621,265,0,171,0,0,0,0,0,0,0,4970,0,0,0,85,0,152,822,9987
12423,0,5677,0,0,252,679,307,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,510,7536
12425,2866,0,0,0,0,93,336,0,0,0,50,0,0,0,0,0,5058,0,0,0,8,0,0,1026,9437
12426,0,0,0,0,25,46,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,173,0,228,5382,7479
12433,0,6211,0,0,276,302,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,8395
12434,2551,0,0,0,410,42,0,344,196,0,0,0,0,0,0,1085,5795,22,0,0,82,0,138,1232,11897
12436,2480,0,0,0,304,764,70,50,0,0,0,0,0,0,0,28,5559,14,0,0,0,0,0,2234,11503
12439,0,0,0,0,244,19,0,494,0,260,0,0,0,0,0,0,8349,0,0,0,0,0,0,1366,10732
12440,0,3553,0,0,230,1241,0,299,0,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,625,8139
12442,2999,0,0,0,0,286,0,0,0,0,190,0,0,0,0,0,5240,7,0,0,7,0,0,702,9431
12443,2470,0,0,0,259,841,102,0,222,0,0,0,0,0,0,0,5221,0,0,610,177,0,1313,711,11926
12444,0,2830,0,0,360,907,0,300,0,0,0,0,0,0,0,0,5371,0,0,0,0,0,0,1098,10866
12445,2567,0,0,0,363,98,536,0,0,0,0,0,0,0,0,0,4954,0,0,0,0,0,0,1376,9894
12458,0,3911,0,0,274,33,234,0,0,0,0,0,0,0,0,2081,0,0,0,0,7,0,0,712,7252
12459,2562,0,0,0,291,44,81,0,0,0,0,0,0,0,0,87,5070,139,0,0,0,0,0,1396,9670
12463,0,0,0,0,387,744,291,0,0,0,0,0,0,0,0,4637,1239,0,0,2151,81,0,56,680,10266
12468,0,5678,0,0,437,55,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,7199
12469,0,4908,0,0,157,60,424,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,693,6249
12470,0,0,0,0,331,0,0,0,0,0,0,0,0,8455,0,408,0,0,0,0,91,0,63,235,9583
12472,0,2563,0,0,403,108,188,103,0,0,0,0,0,0,0,407,4965,0,0,0,0,0,0,2202,10939
12473,0,0,0,0,300,920,0,266,86,0,0,0,0,0,0,100,8496,23,0,0,158,0,922,1236,12507
12474,0,1481,0,0,328,514,0,161,122,0,0,675,0,0,0,3570,2122,14,0,1483,160,0,205,914,11749
12479,6142,0,0,0,283,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,7012
12480,2165,0,0,0,215,508,0,403,0,0,0,0,0,0,0,0,5838,0,0,0,0,0,0,940,10069
12489,0,0,5714,0,191,37,0,278,0,0,0,78,0,0,0,545,0,21,0,0,0,0,0,660,7524
12493,0,0,0,0,196,355,239,34,0,0,0,0,0,0,0,2335,3348,0,0,0,79,0,1955,3429,11970
12498,2824,0,0,0,308,590,131,0,0,0,0,0,0,0,0,0,4811,0,0,0,0,0,0,856,9520
12500,2466,0,0,0,263,943,86,90,0,0,0,0,0,0,0,373,5098,0,0,0,0,0,0,1089,10408
12501,0,4339,0,0,278,433,41,0,0,0,0,145,0,0,0,754,0,7,0,0,0,0,0,1199,7196
12511,0,0,6459,0,262,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,7169
12517,0,2457,0,0,403,45,95,230,0,0,0,471,0,0,0,592,5822,14,0,0,7,0,0,1998,12134
12524,1754,0,0,0,331,601,0,122,0,0,0,0,0,0,0,0,5488,0,0,0,0,0,0,1552,9848
12527,0,0,0,0,155,19,142,116,69,0,0,0,0,0,0,1039,8534,17,0,0,91,0,138,1402,11722
12528,2346,0,0,0,318,45,279,0,0,0,0,0,0,0,0,156,5423,0,0,1018,90,0,71,1267,11013
12532,0,0,6196,0,302,132,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,7587
12534,2174,0,0,0,425,355,136,0,0,0,0,0,0,0,0,0,5162,0,0,0,0,0,0,2434,10686
12539,0,4443,0,0,491,19,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,6378
12543,0,0,0,0,311,0,0,0,90,0,0,0,0,0,0,2735,1993,0,0,0,78,0,129,306,5642
12548,1971,0,0,0,377,43,261,0,88,0,0,0,0,0,0,0,5052,0,0,1103,176,0,208,1251,10530
12554,2221,0,0,0,200,370,0,461,0,0,0,0,0,0,0,794,5258,0,0,0,0,0,0,753,10057
12558,0,0,2977,0,476,46,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,5739
12564,0,0,0,0,192,0,0,772,0,0,0,128,0,0,0,1590,7092,21,0,0,0,0,0,745,10540
12570,0,0,0,0,225,0,0,0,0,0,0,0,0,8579,0,155,0,0,0,0,87,0,67,226,9339
12571,0,3633,0,0,292,142,307,124,0,0,0,0,0,0,0,0,3966,0,0,0,0,0,0,2374,10838
12573,0,0,0,0,7,0,0,0,530,0,0,0,0,0,2074,0,0,0,0,0,165,0,268,13600,16644
12574,0,0,0,0,0,22,0,133,0,0,1507,0,0,0,0,0,2756,0,0,0,6,0,0,968,5392
12575,2808,0,0,0,352,934,99,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,659,9613
12576,0,2388,0,0,296,337,31,62,0,805,0,0,0,0,0,0,5788,21,0,59,88,0,58,1598,11531
12577,0,0,0,0,242,46,0,58,0,681,0,0,0,0,0,1685,7010,0,0,0,0,0,0,1455,11177
12579,0,6084,0,0,350,35,0,0,47,0,0,0,0,0,0,0,0,0,0,0,79,0,128,248,6971
12582,0,0,0,0,240,864,0,0,104,0,0,0,0,0,0,0,3345,14,0,0,88,0,121,609,5385
12586,0,0,0,0,316,0,0,0,0,0,0,0,0,8407,0,0,0,0,0,0,91,0,160,127,9101
12589,0,5810,0,0,268,840,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,7460
12595,2901,0,0,0,0,27,0,0,0,0,1313,0,0,0,0,0,5240,0,0,0,16,0,0,1206,10703
12602,0,0,0,0,13434,0,0,0,107,0,0,0,0,0,1767,0,0,0,0,0,169,0,253,232,15962
12611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,8301,17,0,0,182,0,246,617,11444
12612,1960,0,0,0,175,51,87,0,0,0,0,743,0,0,0,0,5218,8,0,0,90,0,497,1300,10129
12615,0,3232,0,0,395,17,195,90,0,0,0,0,0,0,0,0,5890,14,0,0,0,0,0,1434,11267
12621,0,0,5626,0,412,45,262,223,0,0,0,0,0,0,0,143,0,8,0,0,0,0,0,1857,8576
12622,0,1575,0,0,199,509,131,54,0,468,0,0,0,0,0,2436,3578,25,0,0,0,0,0,1213,10188
12623,2684,0,0,0,0,33,0,0,0,0,601,0,0,0,0,0,5358,0,0,0,0,0,0,547,9223
12624,0,3179,0,0,279,72,414,0,0,0,0,0,0,0,0,0,4303,0,0,0,0,0,0,1273,9520
12625,0,1730,0,0,291,541,107,190,0,0,0,0,0,0,0,0,5491,0,0,1351,104,0,82,2956,12843
12642,0,5378,0,0,306,658,0,164,0,0,0,0,0,0,0,201,0,0,0,0,27,0,0,1008,7742
12643,0,0,0,0,349,46,123,251,96,0,0,0,0,0,0,246,7341,0,0,273,83,0,164,2088,11060
12644,2617,0,0,0,131,35,44,55,0,0,0,0,0,0,0,0,5726,14,0,0,0,0,0,1117,9739
12650,0,0,0,0,330,8,249,0,0,0,0,0,0,8266,0,0,0,0,0,0,83,0,74,276,9286
12653,0,0,0,0,308,7,385,0,0,0,0,0,1809,0,0,0,8094,0,0,0,9,0,0,882,11494
12654,0,6205,0,0,388,328,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,7860
12655,0,0,0,0,175,28,0,117,0,0,0,0,0,0,0,0,8092,0,0,234,88,0,75,1797,10606
12656,0,0,6036,0,144,807,0,0,159,0,0,0,0,0,0,0,0,0,0,0,89,0,153,1227,8615
12668,2080,0,0,0,451,82,0,86,0,0,0,0,0,0,0,0,5162,0,0,1465,86,0,72,1503,10987
12669,0,0,0,0,311,16,0,0,0,0,0,0,0,0,0,0,2601,8,0,0,8,0,0,900,3844
12672,0,1976,0,0,257,40,0,256,150,0,0,639,0,0,0,440,5408,7,0,31,248,0,362,1661,11475
12674,0,0,0,0,292,0,0,0,102,0,0,0,0,8817,0,1031,0,0,0,0,92,0,155,274,10763
12678,0,0,0,0,231,612,0,55,0,0,0,0,0,0,0,104,5814,8,0,301,86,0,71,1040,8322
12680,0,1848,0,0,358,1177,0,45,0,0,0,0,0,0,0,0,5058,0,0,0,81,0,1186,580,10333
12693,0,1505,0,0,0,565,0,98,0,0,1868,0,0,0,0,0,5346,0,0,0,7,0,0,1193,10582
12696,0,0,6330,0,325,45,77,0,0,0,0,0,0,0,0,883,0,105,0,0,18,0,0,625,8408
12703,0,0,0,0,498,0,0,0,0,0,0,0,0,8247,0,0,0,0,0,0,92,0,72,492,9401
12704,2573,0,0,0,299,88,443,0,0,0,0,0,0,0,0,0,6590,0,0,148,83,0,61,1395,11680
12712,0,2443,0,0,322,837,361,198,0,0,0,0,0,0,0,1624,617,0,0,0,0,0,0,718,7120
12713,0,4671,0,0,346,391,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,6512
12716,0,2511,0,0,295,1003,89,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,0,0,1337,7259
12717,0,5717,0,0,326,581,116,0,0,0,0,0,0,0,0,1044,0,42,0,0,8,0,0,426,8260
12721,2571,0,0,0,296,19,38,52,0,0,0,0,0,0,0,0,6951,0,0,0,99,0,414,1229,11669
12724,0,0,0,0,0,7,0,168,0,0,1289,0,0,0,0,1340,7086,17,0,0,0,0,0,1643,11550
12727,2162,0,0,0,428,951,286,68,0,0,0,0,0,0,0,0,4967,0,0,0,12,0,0,1712,10586
12729,0,0,0,0,232,605,0,254,0,0,0,0,0,0,0,281,4246,8,0,0,6,0,0,707,6339
12730,2518,0,0,0,432,53,0,0,88,0,0,0,0,0,0,0,5061,0,0,0,87,0,135,899,9273
12733,0,4916,0,0,195,359,99,292,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1113,6988
12735,2281,0,0,0,225,68,92,53,167,0,0,0,0,0,0,0,5532,0,0,1359,172,0,215,2181,12345
12739,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,1569,1904,45,0,0,0,0,0,209,4082
12743,2395,0,0,0,372,45,0,509,0,0,0,0,0,0,0,0,5108,0,0,0,0,0,0,1314,9743
12745,0,1976,0,0,357,684,59,0,76,0,0,0,0,0,0,884,6269,9,0,0,80,0,133,1105,11632
12746,6575,0,0,0,252,94,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,7974
12748,1997,0,0,0,246,62,300,397,0,0,0,0,0,0,0,0,5383,0,0,0,0,0,0,1799,10184
12749,2248,0,0,0,272,435,0,648,0,0,0,0,0,0,0,0,6015,14,0,0,0,0,0,1558,11190
12750,0,0,0,0,433,0,0,283,0,240,0,0,0,0,0,0,8504,0,0,0,0,0,0,1767,11227
12751,0,4951,0,0,413,377,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,6797
12758,0,0,0,0,324,0,178,78,0,0,0,128,0,0,0,1250,5286,23,0,0,0,0,0,837,8104
12761,1818,0,0,0,207,37,0,264,0,0,0,0,0,0,0,0,6722,7,0,0,0,0,0,876,9931
12764,2358,0,0,0,292,50,77,0,255,0,0,0,0,0,0,137,6182,0,0,0,86,0,134,1703,11274
12765,0,2284,0,0,192,665,131,105,0,0,0,0,0,0,0,155,5031,25,0,0,0,0,0,1322,9910
12767,0,0,0,0,212,0,279,0,0,0,0,0,0,0,0,1515,5461,0,0,0,0,0,0,788,8255
12770,0,6582,0,0,231,807,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,8417
12771,2524,0,0,0,476,611,0,34,0,0,0,0,0,0,0,0,4710,0,0,0,0,0,0,870,9225
12775,2308,0,0,0,443,541,381,0,0,0,0,0,0,0,0,718,5245,0,0,0,0,0,0,789,10425
12776,2485,0,0,0,431,67,594,0,0,0,0,0,0,0,0,0,6733,6,0,0,0,0,0,1102,11418
12779,0,0,0,0,395,0,0,270,0,0,0,0,0,0,0,1301,6674,22,0,0,14,0,0,592,9268
12781,0,0,0,0,349,304,0,445,0,589,0,0,0,0,0,1054,8175,0,0,0,0,0,0,942,11858
12785,0,0,0,0,326,0,0,0,49,0,0,0,0,0,0,0,4758,31,0,0,81,0,154,309,5708
12787,0,0,0,0,394,0,0,0,0,0,0,0,0,8633,0,86,0,0,0,0,85,0,64,569,9831
12804,0,2276,0,0,298,1343,72,431,0,0,0,0,0,0,0,173,5411,34,0,0,0,0,0,2043,12081
12805,0,0,0,0,7,14,0,0,267,0,0,0,0,0,1537,80,10046,0,0,0,168,0,280,435,12834
12807,0,5885,0,0,265,1260,0,105,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1568,9102
12809,0,0,0,0,397,0,0,117,0,0,0,0,0,0,0,94,4723,0,0,0,0,0,0,750,6081
12810,0,0,0,0,196,7,105,0,193,0,0,0,0,0,0,3131,0,0,0,0,78,0,142,267,4119
12811,2455,0,0,0,392,54,9,0,117,0,0,0,0,0,0,974,6659,6,0,412,88,0,171,1069,12406
12813,0,3714,0,0,272,94,0,256,195,0,0,0,0,0,0,0,5399,7,0,0,80,0,142,1554,11713
12815,2215,0,0,0,308,0,89,0,166,0,0,0,0,0,0,0,6095,7,0,87,252,0,612,1593,11424
12818,0,0,6341,0,418,21,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,1274,8350
12820,0,0,0,0,325,0,35,0,0,0,0,0,0,0,0,0,1707,0,0,0,0,0,0,499,2566
12824,2854,0,0,0,452,591,0,0,0,0,0,0,0,0,0,0,4932,0,0,0,0,0,0,1398,10227
12832,3535,0,0,0,0,19,0,0,0,0,892,0,0,0,0,0,0,0,0,0,7,0,0,1471,5924
12833,0,0,5730,0,472,40,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,7671
12840,2186,0,0,0,245,74,300,0,0,0,0,0,0,0,0,0,5960,15,0,0,0,0,0,2380,11160
12842,0,0,0,0,210,766,0,221,110,0,0,453,0,0,0,2463,5080,8,0,396,170,0,218,1784,11879
12847,2253,0,0,0,188,221,59,0,108,0,0,0,0,0,0,196,6256,0,0,0,82,0,135,1542,11040
12850,0,0,0,0,0,439,252,213,0,0,2242,0,0,0,0,0,7601,7,0,0,0,0,0,1075,11829
12854,3539,0,0,0,0,42,166,233,0,0,1443,0,0,0,0,0,6077,8,0,0,0,0,0,990,12498
12856,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,181,0,225,14187,16325
12857,0,0,0,0,177,0,170,0,0,557,0,0,0,0,0,1496,7498,0,0,0,0,0,0,1103,11001
12864,0,0,0,0,180,774,0,60,0,0,0,0,0,0,0,604,3286,16,0,0,0,0,0,605,5525
12866,2431,0,0,0,348,1114,77,71,0,0,0,0,0,0,0,0,6703,7,0,0,0,0,0,1285,12036
12869,0,4792,0,0,216,1136,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,6847
12882,0,6504,0,0,190,86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,7124
12889,2886,0,0,0,203,1634,125,0,0,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,1343,11131
12891,0,0,0,0,420,1365,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0,0,0,384,4067
12894,0,2129,0,0,216,25,0,195,0,0,0,0,0,0,0,728,5159,16,0,0,0,0,0,2293,10761
12900,0,0,0,0,449,618,0,49,0,0,0,0,0,0,0,0,1561,0,0,0,0,0,0,1342,4019
12902,4777,0,0,0,388,80,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1532,6801
12906,0,0,0,0,0,781,0,0,0,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,323,2725
12909,0,0,0,0,360,610,98,99,233,0,0,0,0,0,0,0,8004,0,0,0,82,0,151,1566,11203
12916,2569,0,0,0,317,47,248,58,0,0,0,0,0,0,0,210,4972,0,0,0,0,0,0,1906,10327
12918,0,0,0,0,246,0,0,169,0,0,0,0,0,0,0,1889,5106,10,0,0,0,0,0,594,8014
12925,0,2088,0,0,344,761,110,0,150,0,0,0,0,0,0,0,5218,21,0,639,180,0,224,1004,10739
12927,0,0,0,0,460,59,249,40,0,0,0,0,0,0,0,0,7141,8,0,0,88,0,397,2114,10556
12930,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,2397,7,0,0,0,0,0,461,3113
12933,0,5792,0,0,483,53,336,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,676,8570
12935,0,0,0,0,314,0,0,245,0,0,0,522,0,4964,0,0,0,15,0,0,86,0,75,378,6599
12937,2244,0,0,0,393,437,110,144,0,0,0,0,0,0,0,0,4906,7,0,0,0,0,0,1407,9648
12939,0,0,0,0,0,0,0,100,43,0,1186,0,0,0,0,0,8225,0,0,0,78,0,63,1497,11192
12943,0,6547,0,0,386,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,7843
12944,0,4006,0,0,390,880,396,0,0,0,0,0,0,0,0,0,1987,0,0,172,83,0,57,595,8566
12945,0,0,0,0,0,37,0,0,143,0,294,0,0,0,0,0,7557,0,0,0,85,0,49,1164,9329
12946,1299,3487,0,0,170,1766,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,7367
12947,0,4376,0,0,208,24,0,113,0,0,0,0,0,0,0,0,740,8,0,0,0,0,0,1825,7294
12950,2369,0,0,0,332,649,133,0,0,0,0,0,0,0,0,1278,6284,0,0,106,86,0,66,1008,12311
12953,0,0,0,0,324,504,94,67,0,0,0,713,0,0,0,2518,1337,15,0,1276,167,0,2142,2020,11177
12960,0,0,0,0,266,0,0,0,0,0,0,0,0,8182,0,0,0,0,0,0,81,0,69,132,8730
12968,0,0,0,0,330,11,12,0,0,0,0,0,0,8688,0,0,0,0,0,0,93,0,83,344,9561
12974,0,0,0,0,433,0,0,55,0,0,0,106,0,0,0,1787,0,0,0,0,0,0,0,401,2782
12977,2296,0,0,0,0,93,0,118,0,0,1797,0,0,0,0,0,5397,8,0,0,0,0,0,1641,11350
12982,0,1255,0,0,243,221,414,49,0,0,0,0,0,0,0,1085,6161,0,0,0,0,0,0,3083,12511
12984,2491,0,0,0,281,54,221,0,0,0,0,0,0,0,0,0,5208,0,0,1129,189,0,271,1426,11270
12986,2480,0,0,0,263,44,0,0,0,0,0,0,0,0,0,0,6607,0,0,0,8,0,0,953,10355
12988,0,5584,0,0,230,588,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,7792
12995,2212,0,0,0,387,73,0,46,0,0,0,0,0,0,0,649,5125,0,0,0,0,0,0,1386,9878
12998,2113,0,0,0,332,435,0,377,0,0,0,0,0,0,0,1153,5761,0,0,0,0,0,0,1361,11532
13001,0,5558,0,0,240,989,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,7172
13003,2819,0,0,0,0,17,62,0,0,0,1336,0,0,0,0,0,5188,0,0,0,0,0,0,1667,11089
13004,1289,4560,0,0,336,125,91,41,0,0,0,125,0,0,0,0,0,31,0,0,0,0,0,1320,7918
13005,0,0,0,0,203,17,0,149,0,229,0,0,0,0,0,1282,7287,25,0,0,0,0,0,1647,10839
13009,2663,0,0,0,213,940,57,113,0,0,0,0,0,0,0,0,5068,15,0,0,0,0,0,1208,10277
13011,0,6112,0,0,306,125,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,7789
13021,0,0,0,0,233,796,456,139,320,0,0,0,0,0,0,1266,6317,16,0,61,173,0,207,2265,12249
13022,0,2142,0,0,460,205,210,0,0,0,0,0,0,0,0,0,4516,16,0,831,121,0,57,1077,9635
13024,2468,0,0,0,342,703,236,0,186,0,0,0,0,0,0,1095,5042,0,0,0,82,0,160,1089,11403
13029,0,0,4058,0,470,89,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,6162
13030,0,0,0,0,380,618,265,0,0,0,0,0,0,0,0,489,6703,9,0,812,184,0,198,1376,11034
13036,2804,0,0,0,328,78,537,0,141,0,0,0,0,0,0,0,5892,0,0,0,81,0,143,1877,11881
13039,2056,0,0,0,428,68,0,188,0,0,0,0,0,0,0,629,7613,20,0,0,0,0,0,996,11998
13041,0,0,0,0,416,15,150,485,0,225,0,0,0,0,0,2974,1949,7,0,0,0,2511,0,1620,10352
13050,0,0,0,0,0,8,0,0,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,223,1870
13051,0,6079,0,0,246,521,0,340,0,0,0,0,0,0,0,144,0,15,0,0,0,0,0,1197,8542
13055,0,4845,0,0,334,1202,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,7094
13057,0,0,0,0,356,10,0,110,0,0,0,0,0,0,0,0,5194,0,0,0,84,0,665,657,7076
13065,0,2178,0,0,181,81,142,61,0,0,0,669,0,0,0,2856,3533,8,0,639,87,0,60,1397,11892
13067,0,4861,0,0,423,1487,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,7118
13072,0,3613,0,0,247,42,90,0,444,0,0,0,0,0,0,740,5408,22,0,0,164,0,269,958,11997
13083,0,0,4434,0,425,34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,5466
13085,0,1696,0,0,365,292,361,191,0,425,0,0,0,0,0,0,5519,7,0,612,91,0,81,2543,12183
13086,0,350,0,0,395,14,0,0,0,0,0,0,0,0,0,477,2244,0,0,0,7,0,0,566,4053
13092,0,2788,0,0,420,85,66,125,0,601,0,0,0,0,0,0,5328,26,0,0,91,0,838,1568,11936
13096,0,0,0,0,487,0,0,0,93,0,0,0,0,8564,0,0,0,0,0,0,82,0,164,125,9515
13100,3348,2569,0,0,203,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,7526
13105,2072,0,0,0,0,479,0,388,0,0,285,0,0,0,0,0,5238,0,0,0,7,0,0,902,9371
13106,0,4460,0,0,276,710,0,235,0,0,0,0,0,0,0,0,660,0,0,0,8,0,0,694,7043
13112,0,0,4638,0,331,76,113,0,0,0,0,93,0,0,0,1112,0,0,0,0,0,0,0,1114,7477
13117,0,5629,0,0,330,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,790,6795
13121,0,0,0,0,242,0,185,71,0,0,0,642,0,5171,0,308,0,18,0,0,97,0,69,650,7453
13122,2551,0,0,0,396,697,66,101,0,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,1921,11922
13125,0,6379,0,0,276,33,0,0,237,0,0,0,0,0,0,0,0,0,0,0,82,0,150,965,8122
13132,0,0,0,0,392,25,211,0,0,0,0,0,0,8642,0,0,0,0,0,0,87,0,73,229,9659
13135,0,0,0,0,369,159,0,148,487,0,0,0,0,0,0,0,7380,0,0,384,170,0,218,1430,10745
13137,0,4746,0,0,236,711,293,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,727,7238
13146,0,0,5275,0,445,154,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,7618
13147,2865,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,7034,0,0,0,14,0,0,584,11536
13152,2549,0,0,0,262,77,0,293,0,0,0,0,0,0,0,1591,5068,0,0,0,0,0,0,1164,11004
13154,2117,0,0,0,217,40,0,258,138,0,0,0,0,0,0,0,7166,0,0,0,78,0,150,1127,11291
13155,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,1657,15,0,0,0,0,0,358,2408
13164,0,6460,0,0,276,596,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,8466
13165,0,2570,0,0,313,501,76,267,0,0,0,0,0,0,0,144,5675,36,0,0,0,0,0,1340,10922
13172,0,2131,0,0,393,31,0,525,0,0,0,0,0,0,0,609,4274,0,0,0,0,0,0,1511,9474
13178,0,0,0,0,396,0,0,414,0,0,0,502,0,0,0,657,7757,0,0,0,92,0,338,1224,11380
13182,0,4652,0,0,381,39,78,0,0,0,0,0,0,0,0,0,0,0,0,8,159,0,1099,1232,7648
13189,0,2356,0,0,376,316,87,0,0,0,0,0,0,0,0,0,4128,24,0,0,0,0,0,1325,8612
13197,0,4471,0,0,484,80,84,153,0,0,0,0,0,0,0,0,2131,15,0,0,0,0,0,2139,9557
13199,0,4609,0,0,357,1336,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,6985
13204,0,0,6180,0,396,666,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,8412
13207,0,1632,0,0,284,45,0,283,0,0,0,0,0,0,0,1392,4508,29,0,0,0,0,0,3649,11822
13208,2633,0,0,0,404,60,106,0,0,0,0,0,0,0,0,0,4998,0,0,0,7,0,0,1988,10196
