id,value,date
12513,255.5333333,1
12509,539.0166667,1
12508,81.73333333,1
12504,241.8,1
12496,204.8666667,1
12493,497.9833333,1
12492,520.5333333,1
12490,68.33333333,1
12488,222.5333333,1
12486,254,1
12480,559.5166667,1
12478,215.9666667,1
12474,558.1833333,1
12473,544.35,1
12472,553.75,1
12470,408.9,1
12469,226.3666667,1
12463,266.2666667,1
12458,212.4833333,1
12457,541.7166667,1
12449,65.9,1
12447,532.2333333,1
12445,217.7666667,1
12444,257.9666667,1
12443,221.6666667,1
12439,236.7666667,1
12436,513.55,1
12434,257.2833333,1
12432,179.5833333,1
12429,100.6833333,1
12426,392.5833333,1
12420,543.4666667,1
12414,226.9833333,1
12413,231.55,1
12408,556.65,1
12407,556.8666667,1
12406,239,1
12405,139.5333333,1
12404,230.8,1
12403,247.7666667,1
12401,144.6666667,1
12399,562.7666667,1
12398,187.7333333,1
12396,513.9833333,1
12394,531.2833333,1
12387,161.7833333,1
12383,248.5666667,1
12376,197.5833333,1
12375,552.9833333,1
12374,463.1166667,1
12373,227.1833333,1
12372,498.8,1
12368,67.3,1
12362,90.21666667,1
12359,548.4666667,1
12357,34.01666667,1
12355,201.1166667,1
12347,208.4833333,1
12341,233.6333333,1
12340,375.7333333,1
12339,460.9666667,1
12338,567.8833333,1
12337,242.0666667,1
12332,154.0166667,1
12331,206.3,1
12329,85.5,1
12328,544.4,1
12326,529.3666667,1
12325,228.0166667,1
12324,252.9333333,1
12323,396.0833333,1
12320,520.4833333,1
12313,217.9833333,1
12312,219.2,1
12311,232.9166667,1
12307,95.96666667,1
12306,212.5,1
12305,542.0666667,1
12301,532.35,1
12299,209.3166667,1
12295,219.8,1
12293,241.0166667,1
12292,489.3333333,1
12291,64.6,1
12290,78.66666667,1
12287,517.4166667,1
12286,215.2666667,1
12281,209.5666667,1
12280,218.9333333,1
12277,469.05,1
12276,547.4666667,1
12273,239.5,1
12269,235.7,1
12265,80.53333333,1
12260,554.1333333,1
12257,201.25,1
12254,128.8833333,1
12252,251.0833333,1
12241,561.9166667,1
12229,156.5166667,1
12228,500.6,1
12224,238.45,1
12222,140.15,1
12220,222.8833333,1
12218,232.8666667,1
12212,559.2,1
12211,410.1666667,1
12209,231,1
12206,388.35,1
12205,212.7166667,1
12196,541.1666667,1
12195,255.75,1
12194,527.5333333,1
12193,212.9,1
12192,391.4666667,1
12188,567.2,1
12186,215,1
12184,545.3333333,1
12183,233.65,1
12182,202.95,1
12181,233.95,1
12177,133.4166667,1
12176,560.85,1
12169,241.4166667,1
12167,218.0166667,1
12165,234.9833333,1
12160,557.45,1
12158,555.9833333,1
12157,200.8,1
12156,558.55,1
12148,220.7166667,1
12141,533.15,1
12140,191.2666667,1
12135,532.55,1
12134,220.35,1
12132,477.0333333,1
12128,226.3333333,1
12122,228.95,1
12121,233.8166667,1
12112,195.2333333,1
12111,155.2,1
12107,212.05,1
12105,233.15,1
12102,567.9166667,1
12101,99.81666667,1
12099,205.4666667,1
12096,206.7166667,1
12094,203.0166667,1
12090,123.9833333,1
12083,234.1,1
12082,492.3166667,1
12079,84.7,1
12078,218.2666667,1
12075,567.5833333,1
12063,235.8166667,1
12059,55.93333333,1
12056,245.2333333,1
12055,548.0166667,1
12053,217.9,1
12052,114.2666667,1
12044,181.3333333,1
12042,519.2833333,1
12036,147.35,1
12034,393.9333333,1
12033,223.9833333,1
12032,96.85,1
12029,494.5666667,1
12028,555.4833333,1
12025,465.2333333,1
12024,551.7166667,1
12023,387.1833333,1
12019,549.55,1
12016,155.5833333,1
12010,202.5333333,1
12009,215.3666667,1
12001,206.4666667,1
11996,235.9,1
11994,260.2833333,1
11991,260.7,1
11988,249.0833333,1
11986,536.1666667,1
11979,234.6666667,1
11978,551.3,1
11977,205.25,1
11974,41.55,1
11969,541.3166667,1
11967,521.8166667,1
11966,505.2166667,1
11962,559.1333333,1
11960,236.3166667,1
11958,243.5833333,1
11957,65.63333333,1
11955,143.3833333,1
11952,549.9666667,1
11950,535.2833333,1
11946,248.35,1
11945,234.8333333,1
11941,215.9166667,1
11938,207.95,1
11934,529.9166667,1
11930,260.75,1
11928,228.5,1
11926,59.01666667,1
11923,528.55,1
11919,246.6666667,1
11917,225.7666667,1
11908,240.6,1
11907,67.45,1
11904,539.3,1
11903,375.1833333,1
11902,545.05,1
11901,253.8833333,1
11894,165.45,1
11889,560.1166667,1
11887,523.8333333,1
11886,234.2833333,1
11885,226.4,1
11882,214.1,1
11876,618.4666667,1
11874,213.6666667,1
11872,520.75,1
11869,555.0833333,1
11868,251.2333333,1
11866,74.03333333,1
11864,517.0666667,1
11863,217.4833333,1
11853,229.8666667,1
11852,231.1333333,1
11850,559.0666667,1
11849,123.4833333,1
11847,524.6,1
11846,223.1833333,1
11845,541.3,1
11843,227.5,1
11840,539.0666667,1
11836,248.6666667,1
11834,408.75,1
11833,227.2666667,1
11819,566.9833333,1
11818,552.1833333,1
11816,218.0833333,1
11809,250.8833333,1
11808,527.6,1
11806,78.41666667,1
11805,542.15,1
11804,462.4666667,1
11803,554.7833333,1
11802,537.3166667,1
11801,238.3833333,1
11794,396.9833333,1
11792,554.95,1
11787,481.5,1
11786,87.96666667,1
11783,565.4166667,1
11782,460.9,1
11779,218.1833333,1
11778,614.7166667,1
11776,59.58333333,1
11772,543.0333333,1
11771,209.5166667,1
11761,545.2666667,1
11760,140.1166667,1
11759,208.3,1
11753,201.55,1
11752,182.6,1
11751,232.85,1
11750,556.4,1
11746,228.2333333,1
11743,203.0666667,1
11741,42.61666667,1
11740,157.7333333,1
11738,230.75,1
11737,533.1333333,1
11736,224.75,1
11735,234.2,1
11727,455.7,1
11726,553.0666667,1
11723,196.1,1
11718,252.5666667,1
11716,72.35,1
11712,495.1333333,1
11704,250.2833333,1
11699,243,1
11697,233.4666667,1
11693,248.6666667,1
11691,225.8666667,1
11690,564.1833333,1
11688,538.6166667,1
11686,209.7666667,1
11684,72.41666667,1
11683,251,1
11677,200.7,1
11672,550.5,1
11671,519.3166667,1
11670,524.8333333,1
11669,539.3333333,1
11663,214.4166667,1
11662,547.0833333,1
11660,60.66666667,1
11658,388.4333333,1
11656,544.1833333,1
11655,268.25,1
11652,204.7833333,1
11651,201.85,1
11642,386.9166667,1
11641,556.6333333,1
11640,200.6166667,1
11637,554.1666667,1
11632,546.9833333,1
11630,191.2333333,1
11628,232.8833333,1
11626,229.4666667,1
11622,540.8333333,1
11619,564.7833333,1
11612,550.4333333,1
11608,218.6,1
11605,98.06666667,1
11602,479,1
11598,260.15,1
11597,240.1166667,1
11596,556.7166667,1
11594,191.7166667,1
11591,376.1666667,1
11589,557.9166667,1
11586,562.2333333,1
11585,543.1833333,1
11584,66.41666667,1
11580,218.85,1
11579,62.26666667,1
11576,555.3,1
11570,170.5166667,1
11569,216.55,1
11560,555.1666667,1
11553,545.2333333,1
11550,225.4333333,1
11547,483.5666667,1
11537,92.13333333,1
11535,232.7166667,1
11534,213.6833333,1
11533,218.45,1
11532,593.7,1
11526,165.9833333,1
11525,234.5,1
11523,567.8333333,1
11522,239.7833333,1
11517,229.3,1
11516,189.2833333,1
11509,229.0666667,1
11504,545.6666667,1
11502,476.7833333,1
11501,213.2666667,1
11498,265.7333333,1
11496,356.4666667,1
11495,562.3666667,1
11493,550.25,1
11492,531.5666667,1
11488,539.75,1
11486,541.5166667,1
11480,217.1333333,1
11478,556.0166667,1
11476,268.4666667,1
11464,552.8166667,1
11462,626.7666667,1
11460,518.6333333,1
11458,538.5333333,1
11453,568.9833333,1
11452,549.05,1
11450,88.48333333,1
11444,558.75,1
11440,218.9833333,1
11437,219.6333333,1
11433,128.5166667,1
11432,208.1,1
11431,248.2333333,1
11426,240.6666667,1
11424,231.25,1
11422,545.1666667,1
11420,541.1166667,1
11414,538.6666667,1
11404,224.3666667,1
11403,219.2166667,1
11396,628.9833333,1
11388,262.05,1
11383,381.85,1
11378,254.35,1
11377,164.4166667,1
11372,494.8833333,1
11369,558.65,1
11366,222.65,1
11364,521.0333333,1
11363,62.91666667,1
11362,244.6333333,1
11359,116.1333333,1
11355,533.9166667,1
11354,536.6833333,1
11347,524.5166667,1
11345,217.5166667,1
11341,541.5,1
11339,505.3333333,1
11334,80.41666667,1
11331,202.05,1
11328,512.1166667,1
11320,552.4666667,1
11319,206.9,1
11317,535.7333333,1
11314,220.7166667,1
11312,68.73333333,1
11311,159.8833333,1
11308,462.8166667,1
11303,199.9333333,1
11301,82.93333333,1
11297,550.8666667,1
11296,553.6333333,1
11292,250.5333333,1
11289,61.5,1
11286,68.11666667,1
11279,254.5666667,1
11278,516.55,1
11275,554.55,1
11269,534.7166667,1
11267,224.6333333,1
11265,226.4333333,1
11262,209.2166667,1
11261,109.3833333,1
11260,353.1166667,1
11257,234.6833333,1
11253,220.75,1
11252,236.0333333,1
11251,594.6833333,1
11245,555.9666667,1
11242,548.9333333,1
11241,260.95,1
11234,219.0333333,1
11232,108.6666667,1
11231,211.05,1
11230,86.01666667,1
11229,226.1166667,1
11228,213.05,1
11226,204.5166667,1
11225,207.65,1
11221,537.5666667,1
11219,217.8666667,1
11218,224.1,1
11216,248.1666667,1
11213,247.7833333,1
11209,544.2833333,1
11206,225.8833333,1
11203,254.4666667,1
11201,555.3666667,1
11199,547.4666667,1
11197,135.1666667,1
11193,532.4166667,1
11192,560.15,1
11191,549.8166667,1
11186,543.9333333,1
11182,234.65,1
11181,221.45,1
11180,237.8833333,1
11179,182.3333333,1
11176,461.6666667,1
11175,222.9666667,1
11172,239.8666667,1
11171,168.4166667,1
11170,267.6166667,1
11169,217.9166667,1
11166,561.1833333,1
11165,594,1
11160,245.3,1
11154,562.2166667,1
11153,242.5666667,1
11150,503.0166667,1
11149,541.55,1
11148,229.1333333,1
11144,547.1166667,1
11143,598.6666667,1
11138,519.9,1
11137,233.1166667,1
11136,523.5666667,1
11130,235.8166667,1
11129,249.0166667,1
11123,222.1,1
11120,83.41666667,1
11116,516.95,1
11111,207.9333333,1
11107,213.3666667,1
11100,259.8166667,1
11098,159.45,1
11097,549.2,1
11096,397.7,1
11091,229.1333333,1
11089,556.7666667,1
11086,224.1166667,1
11085,226,1
11084,536.3333333,1
11083,563.7166667,1
11081,217.0833333,1
11080,227.3333333,1
11074,79.95,1
11070,215.6,1
11069,513.2166667,1
11068,563.25,1
11067,203.3666667,1
11066,206.0333333,1
11065,215.9,1
11061,84.48333333,1
11057,77.11666667,1
11056,522.5166667,1
11051,217.6166667,1
11050,223.9,1
11046,250.7666667,1
11044,466.9333333,1
11040,197.9333333,1
11038,552.8833333,1
11035,233.8666667,1
11033,202.4,1
11032,547.9,1
11029,501.95,1
11028,471.35,1
11026,609.9333333,1
11025,520.3333333,1
11023,172.8666667,1
11021,514.6666667,1
11018,159.1,1
11009,564.2333333,1
11002,543.2666667,1
11001,265.05,1
11000,234.2166667,1
10997,547.8833333,1
10996,497.1833333,1
10993,535.25,1
10986,563.0166667,1
10985,248.95,1
10984,261.2666667,1
10983,541.4166667,1
10982,555.8,1
10981,414.8666667,1
10977,535.25,1
10976,537.1166667,1
10975,549.3333333,1
10969,217.9666667,1
10967,70.61666667,1
10961,243.2333333,1
10959,206.5333333,1
10957,528.3,1
10955,255.1333333,1
10949,534.5666667,1
10943,569.3666667,1
10941,244.2833333,1
10937,413.25,1
10936,262.7166667,1
10935,405.7333333,1
10933,390.5,1
10932,433.4666667,1
10931,548.4,1
10930,243.45,1
10927,209.1666667,1
10926,61.75,1
10925,209.7833333,1
10921,88.7,1
10918,233.2666667,1
10915,210.3166667,1
10904,220.0166667,1
10898,238.1333333,1
10897,506.0666667,1
10896,198.3166667,1
10894,533.25,1
10891,220.3166667,1
10887,560.85,1
10884,566.2166667,1
10883,85.45,1
10882,569.6666667,1
10880,262.6333333,1
10879,547.9333333,1
10877,205.2833333,1
10876,552.5166667,1
10873,234.2666667,1
10870,531.65,1
10865,254.1666667,1
10863,197.4,1
10861,105.3166667,1
10858,206.3833333,1
10855,214.2333333,1
10854,227.8833333,1
10837,216.9,1
10836,541.6,1
10835,542.35,1
10832,217.6666667,1
10830,265.5,1
10829,73.31666667,1
10826,553.6333333,1
10821,251.0833333,1
10819,207.8666667,1
10818,558.5,1
10817,168.1166667,1
10812,236.5666667,1
10807,233.1833333,1
10804,262.45,1
10803,214.9,1
10796,219.8666667,1
10791,549.65,1
10790,193.5833333,1
10785,214.35,1
10781,545.95,1
10780,399.7166667,1
10777,199.2833333,1
10776,62.95,1
10775,213.9333333,1
10774,532.2333333,1
10772,234.1,1
10766,532.5333333,1
10765,240.1333333,1
10762,630.65,1
10761,546.0333333,1
10760,225,1
10758,525.9666667,1
10757,542.6666667,1
10750,237.3333333,1
10744,472.3,1
10740,385.3666667,1
10737,547.5333333,1
10736,233.4166667,1
10731,76.68333333,1
10727,198.9,1
10725,261.6333333,1
10723,212.0333333,1
10721,533.2833333,1
10713,216.9333333,1
10712,220.15,1
10711,209.7333333,1
10709,208.9166667,1
10708,528.7333333,1
10705,391.5666667,1
10704,245.55,1
10703,232,1
10701,545.3,1
10698,243.6166667,1
10695,77.71666667,1
10693,215.1,1
10690,222.1666667,1
10687,202.5166667,1
10685,251.7833333,1
10683,214.2666667,1
10680,554.25,1
10673,228.5166667,1
10672,201.3833333,1
10670,209.85,1
10669,538.8166667,1
10668,164.7333333,1
10666,553.4,1
10662,220.6166667,1
10661,235.9666667,1
10660,235.7,1
10659,537.7333333,1
10657,536.5333333,1
10656,531.6166667,1
10652,79.61666667,1
10649,237,1
10648,206.2833333,1
10643,541.9166667,1
10638,634.65,1
10636,205.1333333,1
10634,489.8333333,1
10633,544.4,1
10631,538.3666667,1
10630,171.1666667,1
10629,525.3,1
10628,527.4333333,1
10621,548.6333333,1
10620,527.05,1
10615,526.2,1
10609,555,1
10608,238.3,1
10607,66.91666667,1
10606,224.3333333,1
10603,533.55,1
10601,204.7833333,1
10594,558.9333333,1
10579,229.85,1
10578,213.85,1
10577,543.85,1
10572,558.3833333,1
10571,383.8833333,1
10567,94.46666667,1
10565,551.35,1
10564,524.0833333,1
10561,215.6,1
10551,409.6666667,1
10548,199.4833333,1
10546,540.7833333,1
10545,382.6833333,1
10540,203.95,1
10539,243.35,1
10538,200.4833333,1
10537,209.3,1
10532,223.95,1
10529,229.1166667,1
10528,499.3,1
10526,221.8833333,1
10522,501.7166667,1
10518,532.2,1
10517,562.0666667,1
10516,262.75,1
10512,534.85,1
10511,110.5166667,1
10509,232.5666667,1
10508,567.45,1
10502,569.7666667,1
10500,544.3166667,1
10495,548.3,1
10492,557.7166667,1
10490,545.1166667,1
10487,173.5166667,1
10484,210.7,1
10482,228.15,1
10479,522.65,1
10473,226.4,1
10469,170.5833333,1
10465,68.51666667,1
10463,469.45,1
10461,515.8333333,1
10460,224.6666667,1
10455,216.3666667,1
10452,544.7166667,1
10449,400.0333333,1
10440,222.6,1
10439,486.5,1
10437,208.4333333,1
10435,67.5,1
10431,227.9,1
10430,204.9,1
10427,559.3666667,1
10426,205.2833333,1
10425,537.75,1
10420,253.9166667,1
10419,231.1666667,1
10418,380.35,1
10416,209.3166667,1
10415,557.4333333,1
10413,244.8833333,1
10409,401.8666667,1
10408,236.9666667,1
10406,224.9333333,1
10404,222.8666667,1
10403,235.2833333,1
10402,142.6166667,1
10401,505.4666667,1
10396,228.7833333,1
10394,268,1
10388,372.1,1
10383,224.8833333,1
10382,207.2833333,1
10375,263.7833333,1
10374,542.7,1
10373,261.2166667,1
10367,236.3833333,1
10362,234.5666667,1
10349,263.7833333,1
10345,66.26666667,1
10334,551.4666667,1
10331,75.06666667,1
10329,534.7333333,1
10326,215.7166667,1
10325,209.8166667,1
10324,535.8,1
10319,548.5166667,1
10317,543.2666667,1
10310,224.4666667,1
10309,360.05,1
10300,231.0666667,1
10298,210.8666667,1
10297,76.66666667,1
10295,266.95,1
10293,235.7,1
10292,254.5666667,1
10284,476.1833333,1
10282,238.2833333,1
10281,205.5666667,1
10280,506.9666667,1
10275,228.55,1
10272,532.95,1
10271,549.6666667,1
10265,535.45,1
10264,262.9333333,1
10256,216.5333333,1
10255,80.95,1
10252,521.9,1
10249,523.6666667,1
10248,33.81666667,1
10246,388.45,1
10245,518.3166667,1
10243,234.8666667,1
10240,225.2166667,1
10235,221.3333333,1
10233,554.3833333,1
10232,471.2,1
10231,540.45,1
10225,163.6,1
10221,119.3333333,1
10216,238.35,1
10214,555.3833333,1
10206,562.3666667,1
10205,514.0166667,1
10204,491.9833333,1
10202,218.45,1
10201,241.4333333,1
10196,627.9166667,1
10194,227.8333333,1
10192,507.3,1
10185,106.5666667,1
10182,543.7666667,1
10181,212.6833333,1
10178,224.55,1
10172,251.6833333,1
10170,167.65,1
10167,552.55,1
10164,620.35,1
10163,528.7166667,1
10162,556.2666667,1
10160,263.8833333,1
10152,213.95,1
10151,155.0666667,1
10150,527.2,1
10148,86.7,1
10146,133.6333333,1
10145,552.2,1
10143,254.4,1
10136,551.1833333,1
10135,216.0833333,1
10134,249.7333333,1
10127,546.75,1
10126,84.93333333,1
10123,235.6333333,1
10121,402.2166667,1
10117,547.15,1
10115,537.35,1
10111,519.4833333,1
10107,547.9,1
10101,214.2333333,1
10098,229.8666667,1
10097,56.56666667,1
10094,256.8833333,1
10092,207.75,1
10091,201.5333333,1
10090,470.5,1
10087,83.08333333,1
10085,511.75,1
10084,239.1833333,1
10083,475.8166667,1
10082,236.9833333,1
10080,207.05,1
10078,226.35,1
10077,272.15,1
10070,63.9,1
10062,214.2,1
10058,538.2333333,1
10056,222.7333333,1
10053,161.35,1
10051,256.9666667,1
10049,161.05,1
10046,477.3666667,1
10045,218.6833333,1
10041,467.3666667,1
10037,377.7,1
10027,235.4833333,1
10026,238.4,1
10023,206.5333333,1
10022,241.6166667,1
10021,237.9,1
10019,547.8,1
10018,110.7,1
10015,544.95,1
10014,256.5333333,1
10012,234.8666667,1
10003,202.5666667,1
19999,73.96666667,2
19996,509.25,2
19995,34.4,2
19993,534.3333333,2
19992,508.4666667,2
19991,515.1,2
19990,514.5666667,2
19989,68.53333333,2
19988,500.2,2
19982,510.3666667,2
19972,60.11666667,2
19969,520.7833333,2
19967,75.31666667,2
19966,232.1166667,2
19965,526.3666667,2
19964,388.6,2
19962,523.6333333,2
19961,200.05,2
19958,555.5833333,2
19957,227.15,2
19955,533.6333333,2
19952,72.83333333,2
19948,253.8166667,2
19942,377.15,2
19941,194.2833333,2
19938,520.4166667,2
19933,197.9833333,2
19929,70.61666667,2
19926,278.2333333,2
19925,515.3666667,2
19924,15.91666667,2
19923,226.6166667,2
19916,87.9,2
19914,220.75,2
19912,250.3833333,2
19911,512.4,2
19908,538.7833333,2
19907,519.1666667,2
19904,80.13333333,2
19903,526.7333333,2
19897,235.1666667,2
19896,288.45,2
19895,212.7333333,2
19892,87.76666667,2
19888,227.6666667,2
19886,591.0666667,2
19885,271.25,2
19882,528.45,2
19879,207.8666667,2
19878,214.4833333,2
19876,512.8166667,2
19874,199.3666667,2
19870,95.96666667,2
19864,66.9,2
19860,511.5,2
19859,17.15,2
19858,323.0666667,2
19857,504.1333333,2
19852,213.7666667,2
19850,598.2166667,2
19848,294.8666667,2
19842,219.8666667,2
19839,528.8,2
19838,279.4,2
19835,523.0666667,2
19831,505.5333333,2
19829,387.45,2
19823,218.5833333,2
19819,522.9,2
19818,74.55,2
19815,227,2
19814,74.98333333,2
19813,62.86666667,2
19810,508.5166667,2
19807,520.2,2
19802,155.2666667,2
19801,111.8333333,2
19799,526.3166667,2
19793,218.4333333,2
19789,449.65,2
19788,568.1833333,2
19784,231.2833333,2
19779,158.95,2
19778,83.48333333,2
19777,420.8166667,2
19776,172.8333333,2
19769,508.8166667,2
19765,260.5,2
19761,210.1166667,2
19758,65.41666667,2
19757,72.63333333,2
19756,509.45,2
19754,508.3166667,2
19746,511.55,2
19742,283.4666667,2
19741,236.3666667,2
19737,514.3166667,2
19734,66.83333333,2
19733,214.9166667,2
19731,205.6,2
19730,47.03333333,2
19727,207.7,2
19726,218.65,2
19723,210.2166667,2
19722,226.1833333,2
19720,66.4,2
19718,541.3666667,2
19716,166.9666667,2
19714,76.23333333,2
19709,512.05,2
19705,213.8833333,2
19700,580.2166667,2
19698,196.9,2
19694,510.8666667,2
19691,53.73333333,2
19690,442.75,2
19689,399.4333333,2
19688,518.2666667,2
19684,153.6166667,2
19683,35.73333333,2
19682,385.7333333,2
19679,59.7,2
19678,389.6333333,2
19676,78.66666667,2
19675,489.2166667,2
19670,177.4,2
19669,207.2666667,2
19663,221.3166667,2
19659,530.75,2
19658,69.58333333,2
19655,518.7833333,2
19653,530.7,2
19652,513.7,2
19645,314.9,2
19644,563.4166667,2
19641,207.2666667,2
19640,229.6166667,2
19637,582.5833333,2
19632,535.3,2
19627,742,2
19625,206.2,2
19623,74.13333333,2
19622,575.55,2
19620,222.6,2
19617,533.3166667,2
19615,279.9666667,2
19613,266.3333333,2
19612,488.4166667,2
19608,502.7833333,2
19607,289.85,2
19604,517.35,2
19601,521.45,2
19597,507.7166667,2
19594,239.9166667,2
19593,75.1,2
19592,67.03333333,2
19591,200.7,2
19588,414.7666667,2
19580,220.7666667,2
19576,63.2,2
19574,220.15,2
19573,271.15,2
19571,219.05,2
19570,579.3333333,2
19569,6.7,2
19566,211.2833333,2
19563,90.61666667,2
19560,274.4666667,2
19559,220.65,2
19556,201.8,2
19554,163.75,2
19553,524.9333333,2
19549,477.55,2
19548,494.65,2
19547,94.03333333,2
19545,214.2333333,2
19540,539.7166667,2
19539,492.35,2
19538,299.9666667,2
19536,518.2,2
19535,79.21666667,2
19529,213.0833333,2
19528,504.0833333,2
19527,274.8166667,2
19525,497.2333333,2
19519,204.4333333,2
19516,271.9666667,2
19514,617.0666667,2
19513,577.3,2
19507,507.6166667,2
19494,187.7666667,2
19493,273.1166667,2
19492,336.2833333,2
19491,583.1,2
19490,399.5833333,2
19488,536.25,2
19487,474.5166667,2
19485,507.9833333,2
19482,522.0666667,2
19479,209.8666667,2
19478,515.6166667,2
19475,528.95,2
19472,218.8833333,2
19469,188.6,2
19462,59.96666667,2
19461,73.31666667,2
19445,506,2
19444,506.8666667,2
19443,163.8166667,2
19442,210.6666667,2
19441,75.96666667,2
19438,208.3,2
19437,58.46666667,2
19431,198.8833333,2
19427,514.6666667,2
19425,213.8,2
19423,237.6,2
19422,213.9666667,2
19420,470.8833333,2
19416,531.25,2
19415,528.35,2
19414,40.83333333,2
19412,228.9333333,2
19409,205.3833333,2
19407,300.6,2
19403,519.4,2
19402,521.6166667,2
19401,121.7833333,2
19400,526.25,2
19399,486.7833333,2
19396,445.8,2
19395,77.31666667,2
19390,210.95,2
19389,198.65,2
19387,518.9166667,2
19383,517.6166667,2
19382,226.45,2
19381,66.66666667,2
19372,491.3333333,2
19371,515.3,2
19366,498.0333333,2
19365,222.05,2
19364,519.6166667,2
19363,526.6666667,2
19362,489.4333333,2
19357,222.45,2
19354,50.35,2
19351,56.75,2
19350,76.41666667,2
19347,251.5666667,2
19345,517.7333333,2
19344,73.46666667,2
19343,331.4333333,2
19341,83.56666667,2
19339,214.9833333,2
19338,503.8833333,2
19335,219.4833333,2
19334,570.0333333,2
19331,496.9666667,2
19330,73.56666667,2
19326,109.7,2
19322,206.3666667,2
19321,186.0666667,2
19315,246.2666667,2
19313,59.05,2
19312,281.0833333,2
19310,517.35,2
19306,600.4,2
19305,14.9,2
19302,236.3333333,2
19300,225.3666667,2
19299,214.25,2
19295,403.2333333,2
19291,73.46666667,2
19290,494.6833333,2
19288,522.35,2
19284,121,2
19282,277.7666667,2
19278,492.9,2
19275,509.0333333,2
19271,219.8833333,2
19269,169.4,2
19267,272.6166667,2
19266,382.8833333,2
19265,524.1833333,2
19264,19.2,2
19261,242,2
19257,17.9,2
19255,524.2833333,2
19254,524.6666667,2
19252,285.05,2
19250,354.9166667,2
19247,519.1166667,2
19245,215.35,2
19244,57.05,2
19243,60.81666667,2
19240,578.9333333,2
19238,202.7,2
19237,529.05,2
19236,520.15,2
19232,520.7666667,2
19231,256.7666667,2
19230,532.7333333,2
19228,598.0666667,2
19224,524.7166667,2
19223,506.05,2
19222,194.4666667,2
19221,582.2833333,2
19220,477.9666667,2
19219,89.18333333,2
19218,214.6833333,2
19215,591.6,2
19209,235.1333333,2
19206,230.65,2
19205,600.4666667,2
19204,531.1833333,2
19203,460.85,2
19202,588.0333333,2
19201,65.31666667,2
19198,78.83333333,2
19197,210.7,2
19196,217.1,2
19195,34.65,2
19193,48.5,2
19192,218.6333333,2
19190,527.7666667,2
19189,601.8333333,2
19187,80.83333333,2
19184,296.95,2
19183,221.6666667,2
19182,522.9333333,2
19181,85.11666667,2
19177,300.0166667,2
19173,520.8,2
19172,493.8333333,2
19171,203.2666667,2
19170,232.0166667,2
19165,522.7333333,2
19161,523.2,2
19157,324.5833333,2
19156,210.7,2
19155,531.9833333,2
19149,504.9333333,2
19145,517.4666667,2
19143,157.1666667,2
19141,497.7833333,2
19137,539.5166667,2
19131,218.0166667,2
19129,217.9833333,2
19125,74.08333333,2
19120,532.9,2
19115,498.7333333,2
19114,220.0666667,2
19112,388.0166667,2
19110,566.1666667,2
19107,230.6166667,2
19106,524.2666667,2
19104,511.6,2
19099,67.43333333,2
19098,39.88333333,2
19097,221.5666667,2
19095,518.0833333,2
19093,533.35,2
19092,578.2333333,2
19090,524.3666667,2
19089,206.9,2
19087,284.3,2
19085,154.0833333,2
19084,277.7333333,2
19083,203.25,2
19079,306.3666667,2
19078,529.5,2
19076,506.05,2
19075,219.7,2
19072,226.9666667,2
19068,70.9,2
19063,506.3666667,2
19060,219.8333333,2
19059,511.3166667,2
19056,69.46666667,2
19054,383.2833333,2
19052,78.68333333,2
19051,520.9333333,2
19048,573.8166667,2
19047,234.5333333,2
19045,527.8,2
19043,201.3333333,2
19042,231.2166667,2
19037,522.9,2
19036,530.4666667,2
19034,382.1666667,2
19033,509.4666667,2
19031,533.6,2
19027,745.8833333,2
19026,379.35,2
19024,400.3833333,2
19022,113.5,2
19019,503.0833333,2
19015,33.41666667,2
19014,233.9833333,2
19012,223.05,2
19011,503.45,2
19010,521.4333333,2
19009,225.6333333,2
19008,95.25,2
19007,6.133333333,2
19004,89,2
18996,201.2166667,2
18992,281.5833333,2
18990,271.45,2
18989,208,2
18987,267.2,2
18986,280.7333333,2
18982,71.6,2
18980,65.65,2
18979,58.18333333,2
18977,508.5333333,2
18976,87.53333333,2
18975,276.8666667,2
18974,497.55,2
18973,213.2333333,2
18972,87.25,2
18968,536.5166667,2
18964,507.8166667,2
18963,58.78333333,2
18958,31.75,2
18956,521,2
18954,89.86666667,2
18953,486,2
18950,590.6666667,2
18948,216.4833333,2
18947,62.98333333,2
18946,299.0333333,2
18944,17.7,2
18939,274.8833333,2
18933,212.55,2
18930,502.6833333,2
18927,58.88333333,2
18926,518.9666667,2
18923,217.3166667,2
18922,132.8833333,2
18921,507.5333333,2
18916,511.3,2
18914,582,2
18912,229.3833333,2
18910,290.6,2
18906,198.7833333,2
18903,492.4166667,2
18902,507.5833333,2
18895,519.5,2
18894,524.3333333,2
18890,68.23333333,2
18887,30.73333333,2
18882,229.15,2
18881,212.6,2
18877,488.3666667,2
18873,68.05,2
18871,266.4666667,2
18869,592.3,2
18866,511.3666667,2
18865,155.0166667,2
18864,238.25,2
18858,232.4833333,2
18853,513.7333333,2
18851,400.6166667,2
18850,400.8666667,2
18849,84.6,2
18848,204.4,2
18846,89.05,2
18844,562.15,2
18843,71.6,2
18842,33.48333333,2
18839,501.65,2
18837,525.0833333,2
18836,605.8666667,2
18830,56.78333333,2
18828,275.3,2
18827,51.53333333,2
18826,85.96666667,2
18823,510.1166667,2
18822,195.1,2
18819,6.6,2
18818,4.883333333,2
18817,208.75,2
